rank	lemma	is_mwe	pos	raw_freq	freq_per_million
6435	virado	0	adj	2809	4.415
6436	cristã	0	adj	2808	4.414
6437	liquidar	0	verb	2807	4.412
6438	tranquilizante	0	noun	2807	4.412
6439	caramelo	0	noun	2805	4.409
6440	petição	0	noun	2805	4.409
6441	pagão	0	noun	2804	4.407
6442	fosso	0	noun	2803	4.406
6443	ocasionalmente	0	adv	2802	4.404
6444	reconfortante	0	adj	2799	4.399
6445	comprido	0	verb	2798	4.398
6446	twitter	0	noun	2798	4.398
6447	cautela	0	noun	2797	4.396
6448	pugilista	0	noun	2795	4.393
6449	acariciar	0	verb	2793	4.390
6450	abdómen	0	noun	2791	4.387
6451	feitio	0	noun	2791	4.387
6452	forças armadas	1	mwe	2791	4.387
6453	anónimo	0	noun	2789	4.384
6454	aquático	0	adj	2789	4.384
6455	sacudir	0	verb	2788	4.382
6456	maia	0	noun	2787	4.381
6457	financiamento	0	noun	2786	4.379
6458	ressurreição	0	noun	2786	4.379
6459	engenho	0	noun	2784	4.376
6460	tentador	0	adj	2784	4.376
6461	felicitar	0	verb	2783	4.374
6462	repousar	0	verb	2783	4.374
6463	web	0	noun	2783	4.374
6464	aspirar	0	verb	2782	4.373
6465	esparguete	0	noun	2782	4.373
6466	inauguração	0	noun	2781	4.371
6467	bilionário	0	noun	2780	4.370
6468	igualdade	0	noun	2779	4.368
6469	speed	0	noun	2779	4.368
6470	samaritano	0	noun	2778	4.366
6471	gostoso	0	adj	2777	4.365
6472	artifício	0	noun	2776	4.363
6473	livremente	0	adv	2776	4.363
6474	prisional	0	adj	2776	4.363
6475	latino	0	noun	2775	4.362
6476	programado	0	adj	2774	4.360
6477	delirar	0	verb	2773	4.359
6478	safado	0	adj	2772	4.357
6479	fins-de-semana	0	noun	2771	4.355
6480	prematuro	0	adj	2770	4.354
6481	réplica	0	noun	2770	4.354
6482	duvidoso	0	adj	2769	4.352
6483	catorze	0	num	2768	4.351
6484	polegada	0	noun	2767	4.349
6485	falido	0	adj	2766	4.348
6486	maníaco	0	noun	2766	4.348
6487	naval	0	adj	2766	4.348
6488	alpendre	0	noun	2764	4.344
6489	bourbon	0	noun	2764	4.344
6490	chifre	0	noun	2764	4.344
6491	loiro	0	adj	2764	4.344
6492	descodificar	0	verb	2762	4.341
6493	residente	0	adj	2762	4.341
6494	estimativa	0	noun	2761	4.340
6495	tantas saudades	1	mwe	2761	4.340
6496	casual	0	adj	2759	4.337
6497	moinho	0	noun	2758	4.335
6498	patrocinador	0	noun	2757	4.333
6499	chapa	0	noun	2756	4.332
6500	agarrado	0	adj	2755	4.330
6501	torneira	0	noun	2755	4.330
6502	link	0	noun	2754	4.329
6503	reclamação	0	noun	2754	4.329
6504	macarrão	0	noun	2752	4.326
6505	matraca	0	noun	2752	4.326
6506	deceção	0	noun	2751	4.324
6507	redução	0	noun	2750	4.322
6508	transportador	0	noun	2750	4.322
6509	avante	0	noun	2749	4.321
6510	aparição	0	noun	2748	4.319
6511	out	0	noun	2747	4.318
6512	reinado	0	noun	2747	4.318
6513	biopsia	0	noun	2746	4.316
6514	evidentemente	0	adv	2746	4.316
6515	recitar	0	verb	2745	4.315
6516	reconstrução	0	noun	2745	4.315
6517	fascinar	0	verb	2743	4.311
6518	arranque	0	noun	2740	4.307
6519	infetado	0	adj	2739	4.305
6520	meteoro	0	noun	2739	4.305
6521	pinguim	0	noun	2739	4.305
6522	sogro	0	noun	2738	4.304
6523	episódios anteriores	1	mwe	2737	4.302
6524	italiansubs	0	noun	2737	4.302
6525	apólice	0	noun	2736	4.300
6526	redondeza	0	noun	2736	4.300
6527	androide	0	noun	2735	4.299
6528	acidental	0	adj	2734	4.297
6529	borrar	0	verb	2733	4.296
6530	metálico	0	adj	2733	4.296
6531	ilegalmente	0	adv	2732	4.294
6532	larva	0	noun	2732	4.294
6533	suspiro	0	noun	2732	4.294
6534	country	0	unk	2731	4.293
6535	canela	0	noun	2729	4.289
6536	competência	0	noun	2729	4.289
6537	compreensivo	0	adj	2728	4.288
6538	fantoche	0	noun	2728	4.288
6539	rebocar	0	verb	2728	4.288
6540	alternativo	0	adj	2725	4.283
6541	cilindro	0	noun	2725	4.283
6542	obstrução	0	noun	2725	4.283
6543	get	0	noun	2724	4.282
6544	planeamento	0	noun	2723	4.280
6545	tanas	0	noun	2723	4.280
6546	alcateia	0	noun	2721	4.277
6547	aliar	0	verb	2721	4.277
6548	egípcio	0	adj	2720	4.275
6549	espanto	0	noun	2720	4.275
6550	ósseo	0	adj	2720	4.275
6551	derrame	0	noun	2719	4.274
6552	terno	0	noun	2719	4.274
6553	frustrante	0	adj	2717	4.271
6554	heroico	0	adj	2717	4.271
6555	descuidado	0	adj	2715	4.267
6556	encaminhar	0	verb	2715	4.267
6557	noutros	0	det	2714	4.266
6558	orquestra	0	noun	2714	4.266
6559	pino	0	noun	2714	4.266
6560	pêsames	0	noun	2714	4.266
6561	voador	0	adj	2714	4.266
6562	alfinete	0	noun	2708	4.256
6563	viável	0	adj	2708	4.256
6564	desleixar	0	verb	2707	4.255
6565	gaulês	0	noun	2707	4.255
6566	pinto	0	noun	2707	4.255
6567	telescópio	0	noun	2706	4.253
6568	planície	0	noun	2705	4.252
6569	boletim	0	noun	2704	4.250
6570	fidelidade	0	noun	2704	4.250
6571	supremo tribunal	1	mwe	2704	4.250
6572	vingador	0	noun	2704	4.250
6573	magistrado	0	noun	2702	4.247
6574	aroma	0	noun	2701	4.245
6575	auge	0	noun	2701	4.245
6576	suíço	0	adj	2701	4.245
6577	quimioterapia	0	noun	2699	4.242
6578	baralho	0	noun	2698	4.241
6579	feixe	0	noun	2698	4.241
6580	soutien	0	noun	2698	4.241
6581	rodeio	0	noun	2696	4.238
6582	desativado	0	verb	2695	4.236
6583	iluminação	0	noun	2695	4.236
6584	noventa	0	num	2695	4.236
6585	molhado	0	adj	2694	4.234
6586	especiaria	0	noun	2691	4.230
6587	incómodo	0	adj	2691	4.230
6588	coelhinho	0	noun	2690	4.228
6589	ketchup	0	noun	2690	4.228
6590	decência	0	noun	2689	4.227
6591	pedófilo	0	noun	2688	4.225
6592	trouxea	0	unk	2686	4.222
6593	aceite	0	adj	2685	4.220
6594	espinho	0	noun	2685	4.220
6595	mascote	0	noun	2685	4.220
6596	sinistro	0	noun	2684	4.219
6597	temperamento	0	noun	2684	4.219
6598	avesso	0	noun	2683	4.217
6599	devoção	0	noun	2683	4.217
6600	bato	0	verb	2681	4.214
6601	órfão	0	adj	2680	4.212
6602	calipigia	0	noun	2679	4.211
6603	destroçado	0	adj	2678	4.209
6604	decisivo	0	adj	2677	4.208
6605	unicórnio	0	noun	2675	4.205
6606	vespa	0	noun	2673	4.201
6607	gargalhada	0	noun	2672	4.200
6608	gatinha	0	noun	2672	4.200
6609	dentário	0	adj	2671	4.198
6610	papi	0	noun	2671	4.198
6611	beijinho	0	intj	2670	4.197
6612	separatista	0	noun	2670	4.197
6613	relvado	0	noun	2669	4.195
6614	angariação	0	noun	2668	4.194
6615	escorrer	0	verb	2668	4.194
6616	rédea	0	noun	2667	4.192
6617	judaico	0	adj	2666	4.190
6618	afetado	0	verb	2665	4.189
6619	nações unidas	1	mwe	2665	4.189
6620	banca	0	noun	2663	4.186
6621	ferreiro	0	noun	2663	4.186
6622	imperial	0	adj	2663	4.186
6623	escravatura	0	noun	2661	4.183
6624	congelador	0	noun	2660	4.181
6625	seita	0	noun	2660	4.181
6626	ídolo	0	noun	2659	4.179
6627	vejoa	0	noun	2658	4.178
6628	engenhoso	0	adj	2656	4.175
6629	gala	0	noun	2653	4.170
6630	matrimónio	0	noun	2653	4.170
6631	roupão	0	noun	2653	4.170
6632	arrasado	0	adj	2651	4.167
6633	fação	0	noun	2650	4.165
6634	trapo	0	noun	2650	4.165
6635	set	0	noun	2649	4.164
6636	manhoso	0	adj	2648	4.162
6637	recife	0	noun	2647	4.161
6638	angariar	0	verb	2646	4.159
6639	distinção	0	noun	2646	4.159
6640	raivoso	0	adj	2646	4.159
6641	repouso	0	noun	2645	4.157
6642	distanciar	0	verb	2644	4.156
6643	víbora	0	noun	2641	4.151
6644	irregular	0	adj	2639	4.148
6645	pisa	0	noun	2639	4.148
6646	estimulante	0	adj	2638	4.146
6647	bancada	0	noun	2637	4.145
6648	morador	0	noun	2637	4.145
6649	ultra	0	noun	2637	4.145
6650	dependente	0	adj	2634	4.140
6651	deportar	0	verb	2634	4.140
6652	luar	0	noun	2634	4.140
6653	bagageira	0	noun	2633	4.139
6654	cubano	0	adj	2633	4.139
6655	mayday	0	noun	2631	4.135
6656	melhoria	0	noun	2631	4.135
6657	repetição	0	noun	2631	4.135
6658	pente	0	noun	2630	4.134
6659	estoirar	0	verb	2629	4.132
6660	sénior	0	noun	2628	4.131
6661	palha	0	noun	2627	4.129
6662	alce	0	intj	2625	4.126
6663	alucinar	0	verb	2625	4.126
6664	bad	0	noun	2624	4.124
6665	casinha	0	noun	2621	4.120
6666	desconhecido	0	noun	2621	4.120
6667	engate	0	noun	2621	4.120
6668	reivindicar	0	verb	2621	4.120
6669	estabilidade	0	noun	2620	4.118
6670	estelar	0	noun	2620	4.118
6671	proa	0	noun	2620	4.118
6672	bunda	0	noun	2619	4.117
6673	covil	0	noun	2618	4.115
6674	competitivo	0	adj	2617	4.113
6675	cínico	0	adj	2617	4.113
6676	pinça	0	noun	2617	4.113
6677	stock	0	noun	2615	4.110
6678	vice	0	noun	2615	4.110
6679	credencial	0	noun	2614	4.109
6680	extremidade	0	noun	2614	4.109
6681	fofo	0	noun	2614	4.109
6682	espécime	0	noun	2612	4.106
6683	horrendo	0	adj	2612	4.106
6684	aparente	0	adj	2611	4.104
6685	gere	0	noun	2611	4.104
6686	chili	0	noun	2610	4.102
6687	fileira	0	noun	2610	4.102
6688	oponente	0	noun	2610	4.102
6689	golpear	0	verb	2609	4.101
6690	guarda-roupa	0	noun	2609	4.101
6691	produtivo	0	adj	2608	4.099
6692	quadrado	0	noun	2608	4.099
6693	batizar	0	verb	2607	4.098
6694	calçar	0	verb	2607	4.098
6695	incorreto	0	adj	2607	4.098
6696	contrariar	0	verb	2605	4.095
6697	don't	0	unk	2604	4.093
6698	titã	0	noun	2604	4.093
6699	ementa	0	noun	2603	4.091
6700	persistente	0	adj	2603	4.091
6701	consumidor	0	noun	2601	4.088
6702	vertical	0	adj	2601	4.088
6703	formalidade	0	noun	2600	4.087
6704	saquear	0	verb	2599	4.085
6705	alumínio	0	noun	2597	4.082
6706	ardente	0	adj	2597	4.082
6707	dróide	0	adj	2597	4.082
6708	exorcismo	0	noun	2596	4.080
6709	riacho	0	noun	2596	4.080
6710	calcanhar	0	verb	2594	4.077
6711	estritamente	0	adv	2592	4.074
6712	amnésia	0	noun	2591	4.073
6713	kaboom	0	noun	2591	4.073
6714	bruxaria	0	noun	2589	4.069
6715	entusiasmar	0	verb	2588	4.068
6716	cunhada	0	noun	2587	4.066
6717	feto	0	noun	2587	4.066
6718	mutuamente	0	adv	2587	4.066
6719	homicido	0	adj	2586	4.065
6720	sultão	0	noun	2586	4.065
6721	what	0	unk	2586	4.065
6722	traidora	0	noun	2585	4.063
6723	compensação	0	noun	2584	4.062
6724	entes queridos	1	mwe	2584	4.062
6725	intensivo	0	adj	2584	4.062
6726	rabugento	0	adj	2584	4.062
6727	marinho	0	adj	2583	4.060
6728	pi	0	noun	2583	4.060
6729	setenta	0	num	2583	4.060
6730	suavemente	0	adv	2583	4.060
6731	apreensão	0	noun	2582	4.058
6732	hacker	0	noun	2582	4.058
6733	esqui	0	noun	2581	4.057
6734	matulão	0	noun	2581	4.057
6735	cantina	0	noun	2580	4.055
6736	diplomata	0	noun	2580	4.055
6737	dígito	0	noun	2580	4.055
6738	relações públicas	1	mwe	2580	4.055
6739	união soviética	1	mwe	2580	4.055
6740	graxa	0	noun	2579	4.054
6741	interminável	0	adj	2579	4.054
6742	escavação	0	noun	2578	4.052
6743	neurológico	0	adj	2577	4.051
6744	páre	0	verb	2576	4.049
6745	teoricamente	0	adv	2576	4.049
6746	chui	0	intj	2575	4.047
6747	arquitetura	0	noun	2574	4.046
6748	tutor	0	noun	2574	4.046
6749	descontar	0	verb	2573	4.044
6750	fodeste	0	verb	2570	4.040
6751	naval	0	noun	2570	4.040
6752	asma	0	noun	2569	4.038
6753	tatuar	0	verb	2569	4.038
6754	gráfico	0	noun	2568	4.036
6755	honor	0	noun	2568	4.036
6756	retrete	0	noun	2568	4.036
6757	apoiante	0	noun	2567	4.035
6758	madrinha	0	noun	2567	4.035
6759	premir	0	verb	2566	4.033
6760	suprimento	0	noun	2566	4.033
6761	paralisado	0	adj	2565	4.032
6762	redenção	0	noun	2565	4.032
6763	ópio	0	noun	2565	4.032
6764	marioneta	0	noun	2564	4.030
6765	patrocinar	0	verb	2563	4.029
6766	aeronave	0	noun	2562	4.027
6767	falhanço	0	noun	2562	4.027
6768	jet	0	noun	2562	4.027
6769	costura	0	noun	2560	4.024
6770	peluche	0	noun	2560	4.024
6771	constrangedor	0	adj	2559	4.022
6772	inicialmente	0	adv	2559	4.022
6773	silenciar	0	verb	2559	4.022
6774	demolir	0	verb	2558	4.021
6775	restabelecer	0	verb	2556	4.018
6776	sobrevoar	0	verb	2556	4.018
6777	fornecimento	0	noun	2555	4.016
6778	strike	0	noun	2555	4.016
6779	automaticamente	0	adv	2554	4.014
6780	indicador	0	noun	2552	4.011
6781	mercúrio	0	noun	2551	4.010
6782	gelatina	0	noun	2550	4.008
6783	picha	0	noun	2550	4.008
6784	esmeralda	0	noun	2549	4.007
6785	juvenil	0	adj	2549	4.007
6786	ages	0	noun	2548	4.005
6787	filósofo	0	noun	2548	4.005
6788	auxílio	0	noun	2545	4.000
6789	bisturi	0	noun	2545	4.000
6790	desertor	0	noun	2544	3.999
6791	dezassete	0	num	2544	3.999
6792	acomodar	0	verb	2541	3.994
6793	cadeado	0	noun	2541	3.994
6794	honorário	0	noun	2541	3.994
6795	legítima defesa	1	mwe	2541	3.994
6796	lápide	0	noun	2541	3.994
6797	comprovar	0	verb	2540	3.992
6798	executivo	0	noun	2539	3.991
6799	inundação	0	noun	2539	3.991
6800	anatomia	0	noun	2538	3.989
6801	canalização	0	noun	2537	3.988
6802	marciano	0	noun	2537	3.988
6803	apanhaa	0	unk	2536	3.986
6804	discretamente	0	adv	2536	3.986
6805	estalo	0	noun	2536	3.986
6806	vulcano	0	noun	2536	3.986
6807	espantado	0	adj	2535	3.985
6808	frustração	0	noun	2535	3.985
6809	obsceno	0	adj	2535	3.985
6810	correia	0	noun	2533	3.981
6811	molécula	0	noun	2531	3.978
6812	estreito	0	adj	2530	3.977
6813	ioga	0	noun	2530	3.977
6814	minar	0	verb	2530	3.977
6815	constipação	0	noun	2529	3.975
6816	crónico	0	adj	2529	3.975
6817	insano	0	adj	2528	3.974
6818	rastro	0	noun	2526	3.970
6819	descolagem	0	noun	2525	3.969
6820	ilibar	0	verb	2525	3.969
6821	preocupante	0	adj	2525	3.969
6822	baunilha	0	noun	2524	3.967
6823	maxilar	0	noun	2522	3.964
6824	tecnológico	0	adj	2522	3.964
6825	acessório	0	noun	2521	3.963
6826	deliberadamente	0	adv	2520	3.961
6827	esculpir	0	verb	2520	3.961
6828	especular	0	verb	2519	3.959
6829	mágoa	0	noun	2519	3.959
6830	contracto	0	noun	2518	3.958
6831	pistoleiro	0	noun	2518	3.958
6832	trunfo	0	noun	2518	3.958
6833	alga	0	noun	2517	3.956
6834	funcional	0	adj	2517	3.956
6835	heil	0	noun	2517	3.956
6836	diálogo	0	noun	2514	3.951
6837	diligência	0	noun	2512	3.948
6838	reescrever	0	verb	2510	3.945
6839	pupila	0	noun	2508	3.942
6840	est	0	noun	2507	3.940
6841	nomeação	0	noun	2507	3.940
6842	intensidade	0	noun	2506	3.939
6843	rodeado	0	adj	2506	3.939
6844	condomínio	0	noun	2505	3.937
6845	indelicado	0	adj	2505	3.937
6846	tratado	0	noun	2504	3.936
6847	gasto	0	noun	2503	3.934
6848	afligir	0	verb	2502	3.933
6849	insanidade	0	noun	2502	3.933
6850	sémen	0	noun	2502	3.933
6851	urânio	0	noun	2502	3.933
6852	ingerir	0	verb	2501	3.931
6853	apontamento	0	noun	2500	3.929
6854	carril	0	noun	2499	3.928
6855	celestial	0	adj	2499	3.928
6856	quarterback	0	noun	2499	3.928
6857	baba	0	noun	2498	3.926
6858	ahh	0	intj	2497	3.925
6859	coitado	0	noun	2495	3.922
6860	gracioso	0	adj	2495	3.922
6861	palmada	0	noun	2494	3.920
6862	raspar	0	verb	2494	3.920
6863	denúncia	0	noun	2493	3.918
6864	magia negra	1	mwe	2493	3.918
6865	babe	0	noun	2492	3.917
6866	baú	0	noun	2492	3.917
6867	árduo	0	adj	2492	3.917
6868	bruxo	0	noun	2490	3.914
6869	obrigadinho	0	intj	2490	3.914
6870	engraçadinho	0	adj	2489	3.912
6871	frustrar	0	verb	2489	3.912
6872	monstruoso	0	adj	2489	3.912
6873	peculiar	0	adj	2487	3.909
6874	consistir	0	verb	2486	3.907
6875	infetado	0	noun	2486	3.907
6876	devastador	0	adj	2484	3.904
6877	esgueirar	0	verb	2484	3.904
6878	playboy	0	noun	2483	3.903
6879	sádico	0	adj	2483	3.903
6880	mamar	0	verb	2481	3.900
6881	pentear	0	verb	2480	3.898
6882	perturbação	0	noun	2480	3.898
6883	sonoro	0	adj	2480	3.898
6884	teso	0	intj	2480	3.898
6885	gemer	0	verb	2479	3.896
6886	detonação	0	noun	2478	3.895
6887	economizar	0	verb	2478	3.895
6888	madrasta	0	noun	2477	3.893
6889	erguido	0	verb	2476	3.892
6890	decepcionado	0	adj	2475	3.890
6891	incompleto	0	adj	2475	3.890
6892	vistea	0	unk	2475	3.890
6893	costa leste	1	mwe	2474	3.889
6894	ofendido	0	adj	2474	3.889
6895	egípcio	0	noun	2473	3.887
6896	incisão	0	noun	2473	3.887
6897	infiltrado	0	adj	2472	3.885
6898	mendigo	0	noun	2472	3.885
6899	escovar	0	verb	2470	3.882
6900	receitar	0	verb	2470	3.882
6901	caligrafia	0	noun	2469	3.881
6902	confidencialidade	0	noun	2469	3.881
6903	penitenciária	0	noun	2468	3.879
6904	raciocínio	0	noun	2467	3.878
6905	empate	0	noun	2465	3.874
6906	frota estelar	1	mwe	2465	3.874
6907	karaté	0	noun	2465	3.874
6908	seguradora	0	noun	2464	3.873
6909	tédio	0	noun	2462	3.870
6910	download	0	noun	2461	3.868
6911	fanático	0	noun	2460	3.867
6912	louro	0	noun	2460	3.867
6913	goma	0	noun	2459	3.865
6914	permanentemente	0	adv	2457	3.862
6915	plenamente	0	adv	2457	3.862
6916	porta-voz	0	noun	2457	3.862
6917	prado	0	noun	2457	3.862
6918	repetidamente	0	adv	2457	3.862
6919	sobrenome	0	noun	2457	3.862
6920	universitário	0	adj	2456	3.860
6921	acorrentar	0	verb	2453	3.856
6922	cônsul	0	adj	2453	3.856
6923	recepcionista	0	noun	2453	3.856
6924	sacramento	0	noun	2453	3.856
6925	feiticeira	0	noun	2452	3.854
6926	orquídea	0	noun	2452	3.854
6927	assinalar	0	verb	2451	3.852
6928	estúpida	0	noun	2451	3.852
6929	conveniência	0	noun	2450	3.851
6930	marítimo	0	adj	2450	3.851
6931	retaliação	0	noun	2450	3.851
6932	tecla	0	noun	2450	3.851
6933	camuflagem	0	noun	2448	3.848
6934	escorregadio	0	adj	2448	3.848
6935	atacante	0	noun	2447	3.846
6936	controlador	0	noun	2447	3.846
6937	folheto	0	noun	2447	3.846
6938	todavia	0	adv	2447	3.846
6939	milénio	0	noun	2445	3.843
6940	camarote	0	noun	2443	3.840
6941	adega	0	noun	2441	3.837
6942	imperatriz	0	noun	2441	3.837
6943	efeitos secundários	1	mwe	2440	3.835
6944	password	0	noun	2440	3.835
6945	transparente	0	adj	2440	3.835
6946	publicitário	0	adj	2438	3.832
6947	borracho	0	noun	2437	3.830
6948	dicionário	0	noun	2437	3.830
6949	sociopata	0	noun	2437	3.830
6950	delírio	0	noun	2436	3.829
6951	destruíste	0	noun	2436	3.829
6952	xarope	0	noun	2436	3.829
6953	coitada	0	noun	2434	3.826
6954	fenomenal	0	adj	2434	3.826
6955	ré	0	noun	2434	3.826
6956	suster	0	verb	2434	3.826
6957	marreta	0	noun	2433	3.824
6958	poster	0	noun	2433	3.824
6959	bombordo	0	noun	2432	3.823
6960	delinquente	0	noun	2432	3.823
6961	dental	0	adj	2432	3.823
6962	manipulação	0	noun	2432	3.823
6963	substituição	0	noun	2431	3.821
6964	baralhar	0	verb	2430	3.819
6965	eramos	0	verb	2430	3.819
6966	bom-dia	0	intj	2429	3.818
6967	estufa	0	noun	2428	3.816
6968	negligência	0	noun	2428	3.816
6969	vovó	0	noun	2427	3.815
6970	cana	0	noun	2424	3.810
6971	silencioso	0	noun	2424	3.810
6972	turístico	0	adj	2424	3.810
6973	médico-legista	0	noun	2423	3.808
6974	aventureiro	0	adj	2422	3.807
6975	lançador	0	noun	2422	3.807
6976	on-line	0	adj	2422	3.807
6977	município	0	noun	2420	3.804
6978	ameaçador	0	adj	2417	3.799
6979	ditador	0	noun	2417	3.799
6980	namoriscar	0	verb	2417	3.799
6981	editar	0	verb	2416	3.797
6982	empacotar	0	verb	2416	3.797
6983	orgia	0	noun	2416	3.797
6984	poker	0	noun	2416	3.797
6985	subida	0	noun	2416	3.797
6986	adoroa	0	noun	2415	3.796
6987	cabedal	0	noun	2415	3.796
6988	carrasco	0	noun	2415	3.796
6989	excursão	0	noun	2413	3.793
6990	baixinho	0	adv	2412	3.791
6991	chimpanzé	0	noun	2411	3.790
6992	ereção	0	noun	2411	3.790
6993	guisado	0	noun	2411	3.790
6994	fedelho	0	noun	2410	3.788
6995	minoria	0	noun	2410	3.788
6996	impulsivo	0	adj	2409	3.786
6997	irmãzinha	0	noun	2409	3.786
6998	retardar	0	verb	2409	3.786
6999	apavorado	0	adj	2408	3.785
7000	baza	0	noun	2408	3.785
7001	hospedar	0	verb	2408	3.785
7002	igualar	0	verb	2407	3.783
7003	louça	0	noun	2407	3.783
7004	ouvinte	0	noun	2407	3.783
7005	vaidade	0	noun	2407	3.783
7006	coitadinho	0	noun	2406	3.782
7007	cargueiro	0	noun	2405	3.780
7008	escaldante	0	adj	2404	3.779
7009	triunfar	0	verb	2404	3.779
7010	armadilhar	0	verb	2403	3.777
7011	medrica	0	noun	2403	3.777
7012	nascença	0	noun	2402	3.775
7013	perfuração	0	noun	2402	3.775
7014	impróprio	0	adj	2401	3.774
7015	levea	0	unk	2401	3.774
7016	defensivo	0	adj	2399	3.771
7017	teórico	0	adj	2399	3.771
7018	acolhedor	0	adj	2398	3.769
7019	lagarto	0	noun	2398	3.769
7020	balanço	0	noun	2397	3.768
7021	pulmonar	0	adj	2397	3.768
7022	racial	0	adj	2397	3.768
7023	villa	0	noun	2397	3.768
7024	cigano	0	adj	2396	3.766
7025	desembucha	0	verb	2394	3.763
7026	sola	0	noun	2393	3.761
7027	soprano	0	noun	2393	3.761
7028	botar	0	verb	2392	3.760
7029	ferry	0	noun	2392	3.760
7030	pestanejar	0	noun	2392	3.760
7031	rebolar	0	verb	2392	3.760
7032	superstição	0	noun	2391	3.758
7033	gentilmente	0	adv	2390	3.757
7034	belga	0	noun	2389	3.755
7035	matriz	0	noun	2389	3.755
7036	desabar	0	verb	2388	3.753
7037	vigor	0	noun	2388	3.753
7038	dá-ma	0	noun	2387	3.752
7039	rusga	0	noun	2386	3.750
7040	semear	0	verb	2385	3.749
7041	detalhar	0	verb	2383	3.746
7042	pedacinho	0	noun	2383	3.746
7043	correspondente	0	noun	2382	3.744
7044	contestar	0	verb	2381	3.742
7045	rachar	0	verb	2381	3.742
7046	procuradoria	0	noun	2380	3.741
7047	sarcasmo	0	noun	2380	3.741
7048	coágulo	0	noun	2379	3.739
7049	existente	0	adj	2379	3.739
7050	donativo	0	noun	2378	3.738
7051	numas	0	unk	2377	3.736
7052	proporção	0	noun	2376	3.735
7053	desmascarar	0	verb	2375	3.733
7054	interagir	0	verb	2375	3.733
7055	quinhentos	0	num	2375	3.733
7056	indiana	0	adj	2374	3.731
7057	reanimar	0	verb	2374	3.731
7058	ovni	0	noun	2373	3.730
7059	plateia	0	noun	2373	3.730
7060	burocracia	0	noun	2371	3.727
7061	cliché	0	noun	2371	3.727
7062	preconceito	0	noun	2371	3.727
7063	direitinho	0	adv	2370	3.725
7064	curado	0	adj	2369	3.724
7065	descartável	0	adj	2369	3.724
7066	subsídio	0	noun	2369	3.724
7067	una	0	verb	2369	3.724
7068	margarita	0	noun	2367	3.720
7069	queimado	0	noun	2364	3.716
7070	moda antiga	1	mwe	2363	3.714
7071	repor	0	unk	2363	3.714
7072	assobiar	0	verb	2362	3.713
7073	galdéria	0	noun	2362	3.713
7074	nabo	0	noun	2362	3.713
7075	rejeição	0	noun	2362	3.713
7076	administrativo	0	adj	2361	3.711
7077	central park	1	mwe	2361	3.711
7078	devastar	0	verb	2361	3.711
7079	revolucionário	0	adj	2361	3.711
7080	condecorar	0	verb	2360	3.709
7081	hino	0	noun	2358	3.706
7082	exílio	0	noun	2355	3.702
7083	propriedade privada	1	mwe	2355	3.702
7084	radical	0	noun	2355	3.702
7085	hectare	0	noun	2352	3.697
7086	caldeira	0	noun	2351	3.695
7087	sucumbir	0	verb	2351	3.695
7088	barricada	0	noun	2350	3.694
7089	baço	0	noun	2350	3.694
7090	dotar	0	verb	2350	3.694
7091	moca	0	noun	2350	3.694
7092	entendimento	0	noun	2349	3.692
7093	inchaço	0	noun	2349	3.692
7094	alfaiate	0	noun	2348	3.691
7095	óbito	0	noun	2348	3.691
7096	quentinho	0	adj	2347	3.689
7097	saliva	0	noun	2346	3.687
7098	ambulante	0	adj	2345	3.686
7099	caloroso	0	adj	2345	3.686
7100	fusível	0	noun	2343	3.683
7101	surfar	0	verb	2343	3.683
7102	taberna	0	noun	2343	3.683
7103	descendente	0	noun	2339	3.676
7104	esquiar	0	verb	2339	3.676
7105	natação	0	noun	2339	3.676
7106	popa	0	noun	2339	3.676
7107	privar	0	verb	2338	3.675
7108	apurar	0	verb	2337	3.673
7109	cafeína	0	noun	2337	3.673
7110	urna	0	noun	2337	3.673
7111	híbrido	0	noun	2336	3.672
7112	conselheira	0	noun	2335	3.670
7113	hidrogénio	0	noun	2334	3.669
7114	envenenamento	0	noun	2333	3.667
7115	sincronizado	0	adj	2333	3.667
7116	atendedor	0	noun	2332	3.665
7117	guerreira	0	noun	2332	3.665
7118	latino	0	adj	2332	3.665
7119	toupeira	0	noun	2332	3.665
7120	espreita	0	noun	2331	3.664
7121	fração	0	noun	2330	3.662
7122	gravado	0	adj	2329	3.661
7123	blog	0	noun	2328	3.659
7124	cadê	0	verb	2328	3.659
7125	negociante	0	noun	2328	3.659
7126	perseguidor	0	noun	2328	3.659
7127	preliminar	0	adj	2328	3.659
7128	cabeleireiro	0	noun	2327	3.658
7129	aveia	0	noun	2325	3.654
7130	idiotice	0	noun	2323	3.651
7131	vil	0	adj	2323	3.651
7132	hostilidade	0	noun	2322	3.650
7133	inimiga	0	adj	2322	3.650
7134	divorciado	0	adj	2321	3.648
7135	durão	0	adj	2321	3.648
7136	medieval	0	adj	2320	3.647
7137	sócia	0	noun	2320	3.647
7138	agravar	0	verb	2319	3.645
7139	carpinteiro	0	noun	2319	3.645
7140	acolhimento	0	noun	2318	3.643
7141	dês ouvidos	1	mwe	2318	3.643
7142	enxaqueca	0	noun	2318	3.643
7143	encerramento	0	noun	2317	3.642
7144	ferrar	0	verb	2317	3.642
7145	pegajoso	0	adj	2316	3.640
7146	alien	0	unk	2315	3.639
7147	arrombamento	0	noun	2314	3.637
7148	camera	0	noun	2314	3.637
7149	deputado	0	noun	2314	3.637
7150	aldeão	0	noun	2313	3.636
