# Lemmas filtered out by the proper-noun/OOV heuristic.
# Sorted desc by raw count -- review to rescue any false positives.
# Truncated to entries with >= 100 occurrences: 18,749 of 251,898. The full list is written next to
# this file as *_full.txt and is not committed.
# count	lemma	cap_ratio	reason
324	mishima	0.996	cap_ratio=1.00, oov
324	morningside	1.000	cap_ratio=1.00, oov
324	ntac	1.000	cap_ratio=1.00, oov
324	patchi	1.000	cap_ratio=1.00, oov
324	trista	0.988	cap_ratio=0.99
324	vine	0.977	cap_ratio=0.98, oov
324	vittorio	1.000	cap_ratio=1.00, oov
324	wikipédia	0.983	cap_ratio=0.98
324	yashida	1.000	cap_ratio=1.00, oov
323	adria	1.000	cap_ratio=1.00, oov
323	agustina	1.000	cap_ratio=1.00, oov
323	cocteau	1.000	cap_ratio=1.00, oov
323	cutting	0.989	cap_ratio=0.99, oov
323	ftaipas	1.000	cap_ratio=1.00, oov
323	ghb	0.997	cap_ratio=1.00, oov
323	haig	1.000	cap_ratio=1.00, oov
323	kamehameha	1.000	cap_ratio=1.00, oov
323	konstantin	1.000	cap_ratio=1.00, oov
323	kw	0.926	cap_ratio=0.93, oov
323	marika	1.000	cap_ratio=1.00, oov
323	mullet	0.892	cap_ratio=0.89, oov
323	novick	1.000	cap_ratio=1.00, oov
323	oakley	0.993	cap_ratio=0.99, oov
323	pilcher	1.000	cap_ratio=1.00, oov
323	stonehill	1.000	cap_ratio=1.00, oov
323	tumnus	1.000	cap_ratio=1.00, oov
322	aqaba	1.000	cap_ratio=1.00, oov
322	aske	1.000	cap_ratio=1.00, oov
322	boucher	1.000	cap_ratio=1.00, oov
322	carpentier	1.000	cap_ratio=1.00, oov
322	charisse	1.000	cap_ratio=1.00, oov
322	demerol	0.967	cap_ratio=0.97, oov
322	epsilon	0.934	cap_ratio=0.93, oov
322	erwin	1.000	cap_ratio=1.00, oov
322	grafton	0.993	cap_ratio=0.99, oov
322	guadalupe	1.000	cap_ratio=1.00
322	hazmat	0.920	cap_ratio=0.92, oov
322	jackass	0.947	cap_ratio=0.95, oov
322	kardashian	0.993	cap_ratio=0.99, oov
322	karr	0.993	cap_ratio=0.99, oov
322	lupita	1.000	cap_ratio=1.00, oov
322	montez	1.000	cap_ratio=1.00, oov
322	phileas	1.000	cap_ratio=1.00, oov
322	rahim	0.996	cap_ratio=1.00, oov
322	rasheed	1.000	cap_ratio=1.00, oov
322	srº	0.988	cap_ratio=0.99, oov
322	strode	1.000	cap_ratio=1.00, oov
322	tiller	1.000	cap_ratio=1.00, oov
322	zoidberg	1.000	cap_ratio=1.00, oov
321	alvis	1.000	cap_ratio=1.00, oov
321	baymax	1.000	cap_ratio=1.00, oov
321	brennen	1.000	cap_ratio=1.00, oov
321	callum	1.000	cap_ratio=1.00, oov
321	dalrymple	1.000	cap_ratio=1.00, oov
321	davi	0.977	cap_ratio=0.98, oov
321	dhabi	1.000	cap_ratio=1.00, oov
321	edouard	1.000	cap_ratio=1.00, oov
321	exley	1.000	cap_ratio=1.00, oov
321	farr	0.933	cap_ratio=0.93, oov
321	hershey	0.997	cap_ratio=1.00, oov
321	holbrooke	1.000	cap_ratio=1.00, oov
321	lani	0.940	cap_ratio=0.94, oov
321	lohan	1.000	cap_ratio=1.00, oov
321	lyme	0.991	cap_ratio=0.99, oov
321	lysa	1.000	cap_ratio=1.00, oov
321	matisse	0.989	cap_ratio=0.99, oov
321	mears	0.996	cap_ratio=1.00, oov
321	miletto	1.000	cap_ratio=1.00, oov
321	padma	1.000	cap_ratio=1.00, oov
321	reede	1.000	cap_ratio=1.00, oov
321	sdu	1.000	cap_ratio=1.00, oov
321	soledad	0.996	cap_ratio=1.00, oov
321	survivor	0.949	cap_ratio=0.95, oov
321	wii	0.911	cap_ratio=0.91, oov
320	burdette	1.000	cap_ratio=1.00, oov
320	coconut	0.973	cap_ratio=0.97, oov
320	cpa	1.000	cap_ratio=1.00, oov
320	córsega	1.000	cap_ratio=1.00
320	egon	0.995	cap_ratio=0.99, oov
320	fergie	0.995	cap_ratio=1.00, oov
320	ghandi	1.000	cap_ratio=1.00, oov
320	gipsy	0.994	cap_ratio=0.99, oov
320	letitia	1.000	cap_ratio=1.00, oov
320	magus	0.937	cap_ratio=0.94, oov
320	meachum	1.000	cap_ratio=1.00, oov
320	nimbus	0.979	cap_ratio=0.98, oov
320	padilla	1.000	cap_ratio=1.00, oov
320	rhoda	1.000	cap_ratio=1.00, oov
320	roya	1.000	cap_ratio=1.00, oov
320	royalle	1.000	cap_ratio=1.00, oov
320	saratoga	1.000	cap_ratio=1.00, oov
320	selvig	1.000	cap_ratio=1.00, oov
320	spender	0.997	cap_ratio=1.00, oov
320	trout	0.996	cap_ratio=1.00, oov
320	verity	1.000	cap_ratio=1.00, oov
319	alastair	1.000	cap_ratio=1.00, oov
319	beech	1.000	cap_ratio=1.00, oov
319	chenkov	1.000	cap_ratio=1.00, oov
319	cleve	1.000	cap_ratio=1.00, oov
319	coltrane	1.000	cap_ratio=1.00, oov
319	community	0.974	cap_ratio=0.97, oov
319	crabtree	1.000	cap_ratio=1.00, oov
319	dew	0.958	cap_ratio=0.96, oov
319	doback	1.000	cap_ratio=1.00, oov
319	dollhouse	1.000	cap_ratio=1.00, oov
319	gellhorn	1.000	cap_ratio=1.00, oov
319	mare	0.859	cap_ratio=0.86, oov
319	northwest	0.992	cap_ratio=0.99, oov
319	peter-petrelli	1.000	cap_ratio=1.00, oov
319	prospect	0.985	cap_ratio=0.99, oov
319	sinan	1.000	cap_ratio=1.00, oov
319	staines	1.000	cap_ratio=1.00, oov
318	agrestic	1.000	cap_ratio=1.00, oov
318	antioquia	1.000	cap_ratio=1.00
318	beckwith	1.000	cap_ratio=1.00, oov
318	braz	1.000	cap_ratio=1.00, oov
318	choice	0.889	cap_ratio=0.89, oov
318	collignon	1.000	cap_ratio=1.00, oov
318	delmar	1.000	cap_ratio=1.00, oov
318	dradis	0.947	cap_ratio=0.95, oov
318	fet	1.000	cap_ratio=1.00, oov
318	flintstone	1.000	cap_ratio=1.00, oov
318	heydrich	1.000	cap_ratio=1.00, oov
318	hoffa	1.000	cap_ratio=1.00, oov
318	idol	0.981	cap_ratio=0.98, oov
318	indochina	1.000	cap_ratio=1.00
318	kkk	1.000	cap_ratio=1.00, oov
318	lewton	1.000	cap_ratio=1.00, oov
318	meisner	1.000	cap_ratio=1.00, oov
318	mendonza	1.000	cap_ratio=1.00, oov
318	runway	1.000	cap_ratio=1.00, oov
318	serjikal	1.000	cap_ratio=1.00, oov
318	shae	1.000	cap_ratio=1.00, oov
318	sita	0.981	cap_ratio=0.98, oov
318	thompkins	1.000	cap_ratio=1.00, oov
318	thorndyke	1.000	cap_ratio=1.00, oov
318	underdog	0.959	cap_ratio=0.96, oov
318	wilkie	0.996	cap_ratio=1.00, oov
318	yahoo	0.907	cap_ratio=0.91, oov
317	al-zuhari	0.915	cap_ratio=0.92, oov
317	chevalier	0.972	cap_ratio=0.97
317	danno	1.000	cap_ratio=1.00, oov
317	dogg	1.000	cap_ratio=1.00, oov
317	gio	0.880	cap_ratio=0.88, oov
317	gul	1.000	cap_ratio=1.00, oov
317	marconi	1.000	cap_ratio=1.00
317	mistress	0.974	cap_ratio=0.97, oov
317	primatech	1.000	cap_ratio=1.00, oov
317	pucci	1.000	cap_ratio=1.00, oov
317	ruzek	1.000	cap_ratio=1.00, oov
317	sagan	0.865	cap_ratio=0.87, oov
317	sorenson	1.000	cap_ratio=1.00, oov
317	tarik	1.000	cap_ratio=1.00, oov
317	terminator	0.994	cap_ratio=0.99, oov
316	adaline	1.000	cap_ratio=1.00, oov
316	bullwinkle	1.000	cap_ratio=1.00, oov
316	charlton	0.996	cap_ratio=1.00, oov
316	clubber	0.975	cap_ratio=0.98, oov
316	ct	0.984	cap_ratio=0.98, oov
316	guitar	0.919	cap_ratio=0.92, oov
316	heston	0.986	cap_ratio=0.99, oov
316	imogene	1.000	cap_ratio=1.00, oov
316	jule	1.000	cap_ratio=1.00, oov
316	kun	0.880	cap_ratio=0.88, oov
316	leaf	0.989	cap_ratio=0.99, oov
316	marriott	1.000	cap_ratio=1.00, oov
316	pax	0.973	cap_ratio=0.97, oov
316	pig	0.943	cap_ratio=0.94, oov
316	rosebud	1.000	cap_ratio=1.00, oov
316	slughorn	1.000	cap_ratio=1.00, oov
316	tinker	0.992	cap_ratio=0.99, oov
315	apaixonadix	1.000	cap_ratio=1.00, oov
315	ativan	0.985	cap_ratio=0.99, oov
315	cip	0.974	cap_ratio=0.97
315	espinosa	1.000	cap_ratio=1.00, oov
315	georgette	1.000	cap_ratio=1.00, oov
315	giant	0.993	cap_ratio=0.99, oov
315	goliath	1.000	cap_ratio=1.00, oov
315	hakan	1.000	cap_ratio=1.00, oov
315	landa	0.996	cap_ratio=1.00, oov
315	nando	0.987	cap_ratio=0.99, oov
315	pierrot	1.000	cap_ratio=1.00, oov
315	plummer	1.000	cap_ratio=1.00, oov
315	rainier	1.000	cap_ratio=1.00, oov
315	ray-ray	1.000	cap_ratio=1.00, oov
315	woz	1.000	cap_ratio=1.00, oov
315	xiang	0.989	cap_ratio=0.99, oov
314	alissa	1.000	cap_ratio=1.00, oov
314	amitabh	1.000	cap_ratio=1.00, oov
314	aquarius	0.996	cap_ratio=1.00, oov
314	caspar	1.000	cap_ratio=1.00, oov
314	daryll	1.000	cap_ratio=1.00, oov
314	decima	0.917	cap_ratio=0.92, oov
314	dumpty	0.962	cap_ratio=0.96, oov
314	hawley	1.000	cap_ratio=1.00, oov
314	hillman	1.000	cap_ratio=1.00, oov
314	hoskins	1.000	cap_ratio=1.00, oov
314	langham	1.000	cap_ratio=1.00, oov
314	lusosubs	1.000	cap_ratio=1.00, oov
314	lydecker	1.000	cap_ratio=1.00, oov
314	manley	0.993	cap_ratio=0.99, oov
314	montmartre	1.000	cap_ratio=1.00, oov
314	pickering	1.000	cap_ratio=1.00, oov
314	rushmore	1.000	cap_ratio=1.00, oov
314	tommaso	1.000	cap_ratio=1.00, oov
314	upham	1.000	cap_ratio=1.00, oov
314	veronika	1.000	cap_ratio=1.00, oov
314	walrus	1.000	cap_ratio=1.00, oov
314	yunkai	1.000	cap_ratio=1.00, oov
313	catarella	1.000	cap_ratio=1.00, oov
313	coronado	1.000	cap_ratio=1.00, oov
313	efraim	1.000	cap_ratio=1.00, oov
313	emmitt	1.000	cap_ratio=1.00, oov
313	hamza	1.000	cap_ratio=1.00, oov
313	hessington	1.000	cap_ratio=1.00, oov
313	i'd	0.990	cap_ratio=0.99, oov
313	jada	0.992	cap_ratio=0.99, oov
313	jadzia	1.000	cap_ratio=1.00, oov
313	kelton	1.000	cap_ratio=1.00, oov
313	klinkerhoffen	1.000	cap_ratio=1.00, oov
313	lattimer	1.000	cap_ratio=1.00, oov
313	mitchie	1.000	cap_ratio=1.00, oov
313	morehouse	1.000	cap_ratio=1.00, oov
313	pavlov	1.000	cap_ratio=1.00
313	quasimodo	0.995	cap_ratio=0.99, oov
313	rayden	1.000	cap_ratio=1.00, oov
313	rochford	1.000	cap_ratio=1.00, oov
313	rogan	1.000	cap_ratio=1.00, oov
313	sideshow	0.925	cap_ratio=0.92, oov
313	syl	1.000	cap_ratio=1.00, oov
313	tramell	1.000	cap_ratio=1.00, oov
313	washburn	1.000	cap_ratio=1.00, oov
313	zaofu	1.000	cap_ratio=1.00, oov
312	aegon	1.000	cap_ratio=1.00, oov
312	darkside	1.000	cap_ratio=1.00, oov
312	dill	0.986	cap_ratio=0.99, oov
312	dorchester	1.000	cap_ratio=1.00, oov
312	graeme	1.000	cap_ratio=1.00, oov
312	grayer	1.000	cap_ratio=1.00, oov
312	jezebel	0.982	cap_ratio=0.98, oov
312	kubik	0.990	cap_ratio=0.99, oov
312	leif	1.000	cap_ratio=1.00, oov
312	lenin	1.000	cap_ratio=1.00, oov
312	maul	0.990	cap_ratio=0.99, oov
312	modell	1.000	cap_ratio=1.00, oov
312	morozov	1.000	cap_ratio=1.00, oov
312	natesville	1.000	cap_ratio=1.00, oov
312	nokes	1.000	cap_ratio=1.00, oov
312	oyster	0.996	cap_ratio=1.00, oov
312	pizarro	1.000	cap_ratio=1.00, oov
312	ridgeway	1.000	cap_ratio=1.00, oov
312	sputnik	0.975	cap_ratio=0.97, oov
312	taelon	1.000	cap_ratio=1.00, oov
312	toomey	1.000	cap_ratio=1.00, oov
312	umber	1.000	cap_ratio=1.00, oov
312	yong	0.971	cap_ratio=0.97, oov
311	agrabah	1.000	cap_ratio=1.00, oov
311	antares	1.000	cap_ratio=1.00, oov
311	arlena	1.000	cap_ratio=1.00, oov
311	castela	0.993	cap_ratio=0.99
311	coulter	1.000	cap_ratio=1.00, oov
311	cushing	1.000	cap_ratio=1.00, oov
311	espo	0.993	cap_ratio=0.99, oov
311	gwendolyn	1.000	cap_ratio=1.00, oov
311	halen	0.990	cap_ratio=0.99, oov
311	johanssen	1.000	cap_ratio=1.00, oov
311	krillin	1.000	cap_ratio=1.00, oov
311	mendel	1.000	cap_ratio=1.00, oov
311	merida	1.000	cap_ratio=1.00, oov
311	morrie	1.000	cap_ratio=1.00, oov
311	pell	1.000	cap_ratio=1.00, oov
311	perséfone	1.000	cap_ratio=1.00, oov
311	piccadilly	0.997	cap_ratio=1.00, oov
311	rickman	1.000	cap_ratio=1.00, oov
311	solando	1.000	cap_ratio=1.00, oov
311	spooky	0.958	cap_ratio=0.96, oov
311	torrez	1.000	cap_ratio=1.00, oov
311	wilberforce	1.000	cap_ratio=1.00, oov
311	wizard	0.976	cap_ratio=0.98, oov
310	allende	1.000	cap_ratio=1.00, oov
310	armitage	1.000	cap_ratio=1.00, oov
310	bainbridge	1.000	cap_ratio=1.00, oov
310	brakebills	1.000	cap_ratio=1.00, oov
310	brooklin	1.000	cap_ratio=1.00, oov
310	cervantes	1.000	cap_ratio=1.00
310	dome	0.910	cap_ratio=0.91
310	driss	1.000	cap_ratio=1.00, oov
310	emory	0.996	cap_ratio=1.00, oov
310	erskine	1.000	cap_ratio=1.00, oov
310	fredricks	1.000	cap_ratio=1.00, oov
310	gladstone	1.000	cap_ratio=1.00, oov
310	guardia	0.974	cap_ratio=0.97, oov
310	krumitz	1.000	cap_ratio=1.00, oov
310	plainview	1.000	cap_ratio=1.00, oov
310	rowdy	0.993	cap_ratio=0.99, oov
310	rudd	1.000	cap_ratio=1.00, oov
310	standish	1.000	cap_ratio=1.00, oov
309	asia	0.972	cap_ratio=0.97, oov
309	boardwalk	0.967	cap_ratio=0.97, oov
309	boylan	1.000	cap_ratio=1.00, oov
309	bremen	1.000	cap_ratio=1.00
309	doon	1.000	cap_ratio=1.00, oov
309	fifth	0.950	cap_ratio=0.95, oov
309	harkins	1.000	cap_ratio=1.00, oov
309	lamia	1.000	cap_ratio=1.00, oov
309	masbath	1.000	cap_ratio=1.00, oov
309	nyah	0.952	cap_ratio=0.95, oov
309	parr	1.000	cap_ratio=1.00, oov
309	rodrick	1.000	cap_ratio=1.00, oov
309	stepan	1.000	cap_ratio=1.00, oov
309	swartz	1.000	cap_ratio=1.00, oov
309	túlio	0.993	cap_ratio=0.99, oov
308	amarillo	0.985	cap_ratio=0.98, oov
308	axl	0.996	cap_ratio=1.00, oov
308	balzac	0.988	cap_ratio=0.99
308	gillingham	1.000	cap_ratio=1.00, oov
308	grable	1.000	cap_ratio=1.00, oov
308	helmsley	1.000	cap_ratio=1.00, oov
308	janos	1.000	cap_ratio=1.00, oov
308	kazan	1.000	cap_ratio=1.00
308	kenyon	1.000	cap_ratio=1.00, oov
308	kinney	1.000	cap_ratio=1.00, oov
308	kota	0.990	cap_ratio=0.99, oov
308	macha	0.874	cap_ratio=0.87
308	maudie	1.000	cap_ratio=1.00, oov
308	merwe	1.000	cap_ratio=1.00, oov
308	naseri	1.000	cap_ratio=1.00, oov
308	northcott	1.000	cap_ratio=1.00, oov
308	nunez	1.000	cap_ratio=1.00, oov
308	pensacola	0.996	cap_ratio=1.00, oov
308	prix	0.899	cap_ratio=0.90, oov
308	solara	0.969	cap_ratio=0.97, oov
308	spokane	1.000	cap_ratio=1.00, oov
308	timbo	1.000	cap_ratio=1.00, oov
308	wire	0.893	cap_ratio=0.89, oov
308	wise	0.953	cap_ratio=0.95, oov
307	abba	0.986	cap_ratio=0.99, oov
307	antonieta	1.000	cap_ratio=1.00
307	bin-khalid	1.000	cap_ratio=1.00, oov
307	dolphin	0.983	cap_ratio=0.98, oov
307	dulcineia	1.000	cap_ratio=1.00
307	ecklie	1.000	cap_ratio=1.00, oov
307	event	0.990	cap_ratio=0.99, oov
307	garfunkel	0.993	cap_ratio=0.99, oov
307	gaye	0.993	cap_ratio=0.99, oov
307	hargrove	1.000	cap_ratio=1.00, oov
307	hitman	0.968	cap_ratio=0.97, oov
307	kakarotto	1.000	cap_ratio=1.00, oov
307	krull	1.000	cap_ratio=1.00, oov
307	latin	0.924	cap_ratio=0.92, oov
307	lonny	1.000	cap_ratio=1.00, oov
307	nomar	1.000	cap_ratio=1.00, oov
307	november	0.991	cap_ratio=0.99, oov
307	paulina	1.000	cap_ratio=1.00
307	punjab	0.993	cap_ratio=0.99, oov
307	raees	1.000	cap_ratio=1.00, oov
307	ransom	0.992	cap_ratio=0.99, oov
307	shatner	1.000	cap_ratio=1.00, oov
307	subway	0.975	cap_ratio=0.97, oov
307	trattman	1.000	cap_ratio=1.00, oov
307	tunney	1.000	cap_ratio=1.00, oov
306	chantal	1.000	cap_ratio=1.00, oov
306	cherevin	1.000	cap_ratio=1.00, oov
306	cock	0.853	cap_ratio=0.85, oov
306	cra	0.960	cap_ratio=0.96, oov
306	dupond	1.000	cap_ratio=1.00, oov
306	dusseldorf	1.000	cap_ratio=1.00, oov
306	fabrizio	1.000	cap_ratio=1.00, oov
306	fei-hung	1.000	cap_ratio=1.00, oov
306	mordecai	1.000	cap_ratio=1.00, oov
306	morell	1.000	cap_ratio=1.00, oov
306	pasquale	1.000	cap_ratio=1.00, oov
306	pei	0.905	cap_ratio=0.91, oov
306	quaresma	0.876	cap_ratio=0.88
306	sorbonne	1.000	cap_ratio=1.00, oov
306	tector	1.000	cap_ratio=1.00, oov
306	tomé	1.000	cap_ratio=1.00
305	ayanami	1.000	cap_ratio=1.00, oov
305	baz	0.995	cap_ratio=1.00, oov
305	beamen	1.000	cap_ratio=1.00, oov
305	benjamim	0.863	cap_ratio=0.86
305	bodine	1.000	cap_ratio=1.00, oov
305	bronski	1.000	cap_ratio=1.00, oov
305	dashiell	1.000	cap_ratio=1.00, oov
305	forum	0.855	cap_ratio=0.85, oov
305	haymitch	1.000	cap_ratio=1.00, oov
305	institute	0.977	cap_ratio=0.98, oov
305	kandi	1.000	cap_ratio=1.00, oov
305	mariano	0.957	cap_ratio=0.96
305	mayan	0.997	cap_ratio=1.00, oov
305	nightshade	0.983	cap_ratio=0.98, oov
305	northmoor	1.000	cap_ratio=1.00, oov
305	percocet	0.888	cap_ratio=0.89, oov
305	prairie	0.986	cap_ratio=0.99, oov
305	rana	0.984	cap_ratio=0.98, oov
305	redford	0.996	cap_ratio=1.00, oov
305	schmitz	1.000	cap_ratio=1.00, oov
305	speltzer	1.000	cap_ratio=1.00, oov
305	tonino	1.000	cap_ratio=1.00, oov
305	tremaine	1.000	cap_ratio=1.00, oov
305	vineyard	0.970	cap_ratio=0.97, oov
304	baracus	1.000	cap_ratio=1.00, oov
304	bitterman	1.000	cap_ratio=1.00, oov
304	elia	1.000	cap_ratio=1.00
304	evander	1.000	cap_ratio=1.00, oov
304	hesse	1.000	cap_ratio=1.00, oov
304	jamil	0.990	cap_ratio=0.99, oov
304	jinxy	1.000	cap_ratio=1.00, oov
304	kenichi	1.000	cap_ratio=1.00, oov
304	larrabee	1.000	cap_ratio=1.00, oov
304	millman	1.000	cap_ratio=1.00, oov
304	morgul	0.990	cap_ratio=0.99, oov
304	ostia	0.969	cap_ratio=0.97, oov
304	ruan	1.000	cap_ratio=1.00, oov
304	saara	0.997	cap_ratio=1.00
304	sarang	1.000	cap_ratio=1.00, oov
304	satterfield	1.000	cap_ratio=1.00, oov
304	scarborough	1.000	cap_ratio=1.00, oov
304	shaitana	1.000	cap_ratio=1.00, oov
304	tylenol	0.903	cap_ratio=0.90, oov
304	wazowski	1.000	cap_ratio=1.00, oov
303	adonis	0.980	cap_ratio=0.98, oov
303	chaya	1.000	cap_ratio=1.00, oov
303	clement	1.000	cap_ratio=1.00, oov
303	evangeline	1.000	cap_ratio=1.00, oov
303	irish	0.963	cap_ratio=0.96, oov
303	jadalla	1.000	cap_ratio=1.00, oov
303	kym	0.987	cap_ratio=0.99, oov
303	leicester	1.000	cap_ratio=1.00, oov
303	madona	0.876	cap_ratio=0.88
303	mercúcio	1.000	cap_ratio=1.00, oov
303	milliken	1.000	cap_ratio=1.00, oov
303	murnau	1.000	cap_ratio=1.00, oov
303	orfeu	1.000	cap_ratio=1.00
303	ovidius	1.000	cap_ratio=1.00, oov
303	thundera	1.000	cap_ratio=1.00, oov
303	transworld	1.000	cap_ratio=1.00, oov
303	valjean	1.000	cap_ratio=1.00, oov
302	andover	1.000	cap_ratio=1.00, oov
302	cappy	0.995	cap_ratio=1.00, oov
302	clover	0.992	cap_ratio=0.99, oov
302	copérnico	1.000	cap_ratio=1.00
302	durotan	1.000	cap_ratio=1.00, oov
302	jacobson	1.000	cap_ratio=1.00, oov
302	marky	0.994	cap_ratio=0.99, oov
302	mentalist	1.000	cap_ratio=1.00, oov
302	muffy	1.000	cap_ratio=1.00, oov
302	pawter	1.000	cap_ratio=1.00, oov
302	petersen	1.000	cap_ratio=1.00, oov
302	rigel	1.000	cap_ratio=1.00, oov
302	tavern	1.000	cap_ratio=1.00, oov
302	umberto	1.000	cap_ratio=1.00, oov
302	venganza	0.956	cap_ratio=0.96, oov
302	votan	1.000	cap_ratio=1.00, oov
302	yamada	1.000	cap_ratio=1.00, oov
301	att	0.986	cap_ratio=0.99, oov
301	capra	1.000	cap_ratio=1.00, oov
301	christi	0.982	cap_ratio=0.98, oov
301	coke	0.946	cap_ratio=0.95, oov
301	danson	1.000	cap_ratio=1.00, oov
301	dorsey	1.000	cap_ratio=1.00, oov
301	dunning	1.000	cap_ratio=1.00, oov
301	fil	0.877	cap_ratio=0.88
301	jarrett	1.000	cap_ratio=1.00, oov
301	kala	0.948	cap_ratio=0.95, oov
301	kodai	1.000	cap_ratio=1.00, oov
301	liddell	1.000	cap_ratio=1.00, oov
301	mba	0.985	cap_ratio=0.99, oov
301	mcdonalds	0.993	cap_ratio=0.99, oov
301	mifflin	0.997	cap_ratio=1.00, oov
301	mordred	1.000	cap_ratio=1.00, oov
301	nagus	1.000	cap_ratio=1.00, oov
301	salman	0.990	cap_ratio=0.99, oov
301	schaeffer	1.000	cap_ratio=1.00, oov
301	sidhu	1.000	cap_ratio=1.00, oov
301	sinuessa	1.000	cap_ratio=1.00, oov
301	tawney	1.000	cap_ratio=1.00, oov
301	timberlake	1.000	cap_ratio=1.00, oov
301	vishnu	0.991	cap_ratio=0.99, oov
301	winona	0.995	cap_ratio=1.00, oov
301	yancey	1.000	cap_ratio=1.00, oov
300	aldrich	1.000	cap_ratio=1.00, oov
300	arcadian	1.000	cap_ratio=1.00, oov
300	bartolomeu	1.000	cap_ratio=1.00
300	dega	0.962	cap_ratio=0.96, oov
300	drexler	1.000	cap_ratio=1.00, oov
300	hanlon	1.000	cap_ratio=1.00, oov
300	hmong	0.931	cap_ratio=0.93, oov
300	huerta	1.000	cap_ratio=1.00, oov
300	kingdom	0.981	cap_ratio=0.98, oov
300	kool	1.000	cap_ratio=1.00, oov
300	oswalt	1.000	cap_ratio=1.00, oov
300	raph	1.000	cap_ratio=1.00, oov
300	sedgwick	1.000	cap_ratio=1.00, oov
300	vanko	1.000	cap_ratio=1.00, oov
300	veidt	1.000	cap_ratio=1.00, oov
300	wolfie	0.964	cap_ratio=0.96, oov
299	camero	1.000	cap_ratio=1.00, oov
299	candyman	0.991	cap_ratio=0.99, oov
299	chulak	1.000	cap_ratio=1.00, oov
299	corvinus	1.000	cap_ratio=1.00, oov
299	flagstaff	1.000	cap_ratio=1.00, oov
299	hanratty	1.000	cap_ratio=1.00, oov
299	huntsville	1.000	cap_ratio=1.00, oov
299	julianna	1.000	cap_ratio=1.00, oov
299	karloff	1.000	cap_ratio=1.00, oov
299	nygaard	1.000	cap_ratio=1.00, oov
299	pressman	1.000	cap_ratio=1.00, oov
299	renny	1.000	cap_ratio=1.00, oov
299	trix	1.000	cap_ratio=1.00, oov
299	tréville	1.000	cap_ratio=1.00, oov
298	apocalypse	0.892	cap_ratio=0.89, oov
298	aurelio	0.990	cap_ratio=0.99, oov
298	bayard	1.000	cap_ratio=1.00, oov
298	brea	0.983	cap_ratio=0.98, oov
298	buckbeak	1.000	cap_ratio=1.00, oov
298	butter	0.968	cap_ratio=0.97, oov
298	epifanio	1.000	cap_ratio=1.00, oov
298	faisal	1.000	cap_ratio=1.00, oov
298	jiro	1.000	cap_ratio=1.00, oov
298	kershaw	1.000	cap_ratio=1.00, oov
298	keung	0.994	cap_ratio=0.99, oov
298	lockheed	1.000	cap_ratio=1.00, oov
298	lothal	1.000	cap_ratio=1.00, oov
298	maccormack	1.000	cap_ratio=1.00, oov
298	mixer	0.949	cap_ratio=0.95, oov
298	ottawa	0.992	cap_ratio=0.99, oov
298	ree	0.976	cap_ratio=0.98, oov
298	remmy	1.000	cap_ratio=1.00, oov
298	sartre	1.000	cap_ratio=1.00
298	spenser	1.000	cap_ratio=1.00
298	trafalgar	1.000	cap_ratio=1.00, oov
297	aemon	1.000	cap_ratio=1.00, oov
297	amã	0.981	cap_ratio=0.98
297	bardot	1.000	cap_ratio=1.00, oov
297	beatty	1.000	cap_ratio=1.00, oov
297	bloomfield	1.000	cap_ratio=1.00, oov
297	chronos	1.000	cap_ratio=1.00, oov
297	danville	1.000	cap_ratio=1.00, oov
297	gacy	1.000	cap_ratio=1.00, oov
297	huckleberry	1.000	cap_ratio=1.00, oov
297	isolda	0.995	cap_ratio=0.99
297	josefina	1.000	cap_ratio=1.00
297	joyner	1.000	cap_ratio=1.00, oov
297	malmo	1.000	cap_ratio=1.00, oov
297	pang	0.991	cap_ratio=0.99, oov
297	perth	1.000	cap_ratio=1.00, oov
297	phipps	1.000	cap_ratio=1.00, oov
297	pim	0.861	cap_ratio=0.86, oov
297	pullman	0.989	cap_ratio=0.99, oov
297	salma	0.996	cap_ratio=1.00, oov
297	shira	0.978	cap_ratio=0.98, oov
297	starscream	1.000	cap_ratio=1.00, oov
297	sílvia	1.000	cap_ratio=1.00
297	tiffany's	1.000	cap_ratio=1.00, oov
297	verdun	1.000	cap_ratio=1.00, oov
297	welton	1.000	cap_ratio=1.00, oov
296	baez	1.000	cap_ratio=1.00, oov
296	ban	0.887	cap_ratio=0.89, oov
296	chiyo	1.000	cap_ratio=1.00, oov
296	diner	0.907	cap_ratio=0.91, oov
296	doran	1.000	cap_ratio=1.00, oov
296	fuhrman	1.000	cap_ratio=1.00, oov
296	fábio	1.000	cap_ratio=1.00
296	gaylord	1.000	cap_ratio=1.00, oov
296	odelle	1.000	cap_ratio=1.00, oov
296	reiss	1.000	cap_ratio=1.00, oov
296	salomé	1.000	cap_ratio=1.00
296	tripplehorn	1.000	cap_ratio=1.00, oov
296	tuan	1.000	cap_ratio=1.00, oov
296	uu	0.890	cap_ratio=0.89, oov
295	ahmet	1.000	cap_ratio=1.00, oov
295	al-harazi	1.000	cap_ratio=1.00, oov
295	battery	0.989	cap_ratio=0.99, oov
295	beijing	1.000	cap_ratio=1.00
295	cadence	1.000	cap_ratio=1.00, oov
295	chemical	0.960	cap_ratio=0.96, oov
295	cuervo	0.968	cap_ratio=0.97, oov
295	galaxy	0.970	cap_ratio=0.97, oov
