# Lemmas filtered out by the proper-noun/OOV heuristic.
# Sorted desc by raw count -- review to rescue any false positives.
# count	lemma	cap_ratio	reason
4	ferrino	1.000	cap_ratio=1.00, oov
4	ferrises	1.000	cap_ratio=1.00, oov
4	ferron	1.000	cap_ratio=1.00, oov
4	fersal	1.000	cap_ratio=1.00, oov
4	fertile	1.000	cap_ratio=1.00, oov
4	fertilin	1.000	cap_ratio=1.00, oov
4	feruzi	1.000	cap_ratio=1.00, oov
4	fesek	1.000	cap_ratio=1.00, oov
4	fessbeggier	1.000	cap_ratio=1.00, oov
4	fessenden	1.000	cap_ratio=1.00, oov
4	fessie	1.000	cap_ratio=1.00, oov
4	festasi	1.000	cap_ratio=1.00, oov
4	festerbooth	1.000	cap_ratio=1.00, oov
4	fetalkunkle	1.000	cap_ratio=1.00, oov
4	fetherston	1.000	cap_ratio=1.00, oov
4	feuerstein	1.000	cap_ratio=1.00, oov
4	feuerzangenbowle	1.000	cap_ratio=1.00, oov
4	feyuora	1.000	cap_ratio=1.00, oov
4	ffansub	1.000	cap_ratio=1.00, oov
4	fffumar	1.000	cap_ratio=1.00, oov
4	ffmpegs	1.000	cap_ratio=1.00, oov
4	ffytche	1.000	cap_ratio=1.00, oov
4	fhd	1.000	cap_ratio=1.00, oov
4	fhuad	1.000	cap_ratio=1.00, oov
4	fianna	1.000	cap_ratio=1.00, oov
4	fibbert	1.000	cap_ratio=1.00, oov
4	fiboniano	1.000	cap_ratio=1.00, oov
4	fica-rico	1.000	cap_ratio=1.00, oov
4	ficheiross	1.000	cap_ratio=1.00, oov
4	fichet	1.000	cap_ratio=1.00, oov
4	fichissimi	1.000	cap_ratio=1.00, oov
4	fickas	1.000	cap_ratio=1.00, oov
4	fiddlehead	1.000	cap_ratio=1.00, oov
4	fiderman	1.000	cap_ratio=1.00, oov
4	fidiou	1.000	cap_ratio=1.00, oov
4	fiera	1.000	cap_ratio=1.00, oov
4	fiero-asco	1.000	cap_ratio=1.00, oov
4	fifidda	1.000	cap_ratio=1.00, oov
4	fifolet	1.000	cap_ratio=1.00, oov
4	fifty-one	1.000	cap_ratio=1.00, oov
4	figthing	1.000	cap_ratio=1.00, oov
4	fiipinas	1.000	cap_ratio=1.00, oov
4	filantropica	1.000	cap_ratio=1.00, oov
4	filerman	1.000	cap_ratio=1.00, oov
4	fileserver	1.000	cap_ratio=1.00, oov
4	filey	1.000	cap_ratio=1.00, oov
4	filho-da-pu	1.000	cap_ratio=1.00, oov
4	filho-irmão-soldado-amigo	1.000	cap_ratio=1.00, oov
4	filibuster	1.000	cap_ratio=1.00, oov
4	filinchen	1.000	cap_ratio=1.00, oov
4	filippe	1.000	cap_ratio=1.00, oov
4	filippini	1.000	cap_ratio=1.00, oov
4	fillcarner	1.000	cap_ratio=1.00, oov
4	fillitti	1.000	cap_ratio=1.00, oov
4	fillmore-graves	1.000	cap_ratio=1.00, oov
4	fillstein	1.000	cap_ratio=1.00, oov
4	filmarchiv	1.000	cap_ratio=1.00, oov
4	filmed	1.000	cap_ratio=1.00, oov
4	filumena	1.000	cap_ratio=1.00, oov
4	filà	1.000	cap_ratio=1.00, oov
4	filíppava	1.000	cap_ratio=1.00, oov
4	finagle	1.000	cap_ratio=1.00, oov
4	finaldi	1.000	cap_ratio=1.00, oov
4	financeirização	1.000	cap_ratio=1.00, oov
4	finch-cabrão	1.000	cap_ratio=1.00, oov
4	finch-mestre	1.000	cap_ratio=1.00, oov
4	findelmeyer	1.000	cap_ratio=1.00, oov
4	fineal	1.000	cap_ratio=1.00, oov
4	finely	1.000	cap_ratio=1.00, oov
4	finers	1.000	cap_ratio=1.00, oov
4	finetti	1.000	cap_ratio=1.00, oov
4	fingering	1.000	cap_ratio=1.00, oov
4	finhaden	1.000	cap_ratio=1.00, oov
4	finkelman	1.000	cap_ratio=1.00, oov
4	finkelstein-montgomery	1.000	cap_ratio=1.00, oov
4	finkielkraut	1.000	cap_ratio=1.00, oov
4	finlaggan	1.000	cap_ratio=1.00, oov
4	finley's	1.000	cap_ratio=1.00, oov
4	finman's	1.000	cap_ratio=1.00, oov
4	finn-bulha	1.000	cap_ratio=1.00, oov
4	finnan	1.000	cap_ratio=1.00, oov
4	finnea	1.000	cap_ratio=1.00, oov
4	finnessa	1.000	cap_ratio=1.00, oov
4	finnian	1.000	cap_ratio=1.00, oov
4	fintack	1.000	cap_ratio=1.00, oov
4	fiodaravitch	1.000	cap_ratio=1.00, oov
4	fiodorovna	1.000	cap_ratio=1.00, oov
4	fiorenca	1.000	cap_ratio=1.00, oov
4	fiorucci	1.000	cap_ratio=1.00, oov
4	fiossole	1.000	cap_ratio=1.00, oov
4	firedawgs	1.000	cap_ratio=1.00, oov
4	fireflt	1.000	cap_ratio=1.00, oov
4	firkettle	1.000	cap_ratio=1.00, oov
4	firoz	1.000	cap_ratio=1.00, oov
4	fisbee	1.000	cap_ratio=1.00, oov
4	fischl	1.000	cap_ratio=1.00, oov
4	fishtail	1.000	cap_ratio=1.00, oov
4	fishwich	1.000	cap_ratio=1.00, oov
4	fiskardo	1.000	cap_ratio=1.00, oov
4	fisks	1.000	cap_ratio=1.00, oov
4	fith	1.000	cap_ratio=1.00, oov
4	fitti-porra-paldi	1.000	cap_ratio=1.00, oov
4	fittonia	1.000	cap_ratio=1.00, oov
4	fitzharold	1.000	cap_ratio=1.00, oov
4	fitzwater	1.000	cap_ratio=1.00, oov
4	five-gamma	1.000	cap_ratio=1.00, oov
4	fizbo-lot	1.000	cap_ratio=1.00, oov
4	fizecherald	1.000	cap_ratio=1.00, oov
4	fiztgerald	1.000	cap_ratio=1.00, oov
4	fiódaravna	1.000	cap_ratio=1.00, oov
4	flaaffy	1.000	cap_ratio=1.00, oov
4	flacko	1.000	cap_ratio=1.00, oov
4	flagman	1.000	cap_ratio=1.00, oov
4	flahertuy	1.000	cap_ratio=1.00, oov
4	flamarion	1.000	cap_ratio=1.00, oov
4	flamborough	1.000	cap_ratio=1.00, oov
4	flamidabager	1.000	cap_ratio=1.00, oov
4	flamm	1.000	cap_ratio=1.00, oov
4	flamme	1.000	cap_ratio=1.00, oov
4	flanan	1.000	cap_ratio=1.00, oov
4	flanen	1.000	cap_ratio=1.00, oov
4	flank's	1.000	cap_ratio=1.00, oov
4	flasho	1.000	cap_ratio=1.00, oov
4	flatnose	1.000	cap_ratio=1.00, oov
4	flava-saboroso	1.000	cap_ratio=1.00, oov
4	flave	1.000	cap_ratio=1.00, oov
4	flavien	1.000	cap_ratio=1.00, oov
4	flech	1.000	cap_ratio=1.00, oov
4	fleckenshecker	1.000	cap_ratio=1.00, oov
4	fleec	1.000	cap_ratio=1.00, oov
4	fleecs	1.000	cap_ratio=1.00, oov
4	fleetline	1.000	cap_ratio=1.00, oov
4	flegetonte	1.000	cap_ratio=1.00, oov
4	flelss	1.000	cap_ratio=1.00, oov
4	fleming's	1.000	cap_ratio=1.00, oov
4	flemmins	1.000	cap_ratio=1.00, oov
4	flendersons	1.000	cap_ratio=1.00, oov
4	flep	1.000	cap_ratio=1.00, oov
4	flerch	1.000	cap_ratio=1.00, oov
4	fleshworld	1.000	cap_ratio=1.00, oov
4	flessingue	1.000	cap_ratio=1.00, oov
4	flesti	1.000	cap_ratio=1.00, oov
4	flexeril	1.000	cap_ratio=1.00, oov
4	flfjtpm	1.000	cap_ratio=1.00, oov
4	flicphoto	1.000	cap_ratio=1.00, oov
4	fliegenhosen	1.000	cap_ratio=1.00, oov
4	fliegenhozen	1.000	cap_ratio=1.00, oov
4	flightline	1.000	cap_ratio=1.00, oov
4	fliii	1.000	cap_ratio=1.00, oov
4	fliiiiii	1.000	cap_ratio=1.00, oov
4	fliminadifiserser	1.000	cap_ratio=1.00, oov
4	flinkmann	1.000	cap_ratio=1.00, oov
4	flintstein	1.000	cap_ratio=1.00, oov
4	flitch	1.000	cap_ratio=1.00, oov
4	flith	1.000	cap_ratio=1.00, oov
4	flitzebogen	1.000	cap_ratio=1.00, oov
4	flladélfla	1.000	cap_ratio=1.00, oov
4	flooble	1.000	cap_ratio=1.00, oov
4	flooring	1.000	cap_ratio=1.00, oov
4	floppy's	1.000	cap_ratio=1.00, oov
4	florians	1.000	cap_ratio=1.00, oov
4	florina	1.000	cap_ratio=1.00, oov
4	florismartes	1.000	cap_ratio=1.00, oov
4	florists	1.000	cap_ratio=1.00, oov
4	fluat	1.000	cap_ratio=1.00, oov
4	fludde	1.000	cap_ratio=1.00, oov
4	fluffycakes	1.000	cap_ratio=1.00, oov
4	flugelstadt	1.000	cap_ratio=1.00, oov
4	flumazenilo	1.000	cap_ratio=1.00, oov
4	flumberooskie	1.000	cap_ratio=1.00, oov
4	fluoroacetato	1.000	cap_ratio=1.00, oov
4	fluppet	1.000	cap_ratio=1.00, oov
4	flysenhower	1.000	cap_ratio=1.00, oov
4	fmf	1.000	cap_ratio=1.00, oov
4	fmota	1.000	cap_ratio=1.00, oov
4	foamhenge	1.000	cap_ratio=1.00, oov
4	focker-byrnes	1.000	cap_ratio=1.00, oov
4	fodatura	1.000	cap_ratio=1.00, oov
4	fofestade	1.000	cap_ratio=1.00, oov
4	fogiel	1.000	cap_ratio=1.00, oov
4	fogulson	1.000	cap_ratio=1.00, oov
4	fohra	1.000	cap_ratio=1.00, oov
4	fojas	1.000	cap_ratio=1.00, oov
4	foka	1.000	cap_ratio=1.00, oov
4	foksal	1.000	cap_ratio=1.00, oov
4	fold-a-nook	1.000	cap_ratio=1.00, oov
4	folies-bergéres	1.000	cap_ratio=1.00, oov
4	follete	1.000	cap_ratio=1.00, oov
4	folliard	1.000	cap_ratio=1.00, oov
4	folliott	1.000	cap_ratio=1.00, oov
4	folsey	1.000	cap_ratio=1.00, oov
4	fonatant	1.000	cap_ratio=1.00, oov
4	fonck	1.000	cap_ratio=1.00, oov
4	fond-du-lac	1.000	cap_ratio=1.00, oov
4	fonebone	1.000	cap_ratio=1.00, oov
4	fons	1.000	cap_ratio=1.00, oov
4	fontanarossa	1.000	cap_ratio=1.00, oov
4	fontanella	1.000	cap_ratio=1.00, oov
4	fontanelli	1.000	cap_ratio=1.00, oov
4	fontanet	1.000	cap_ratio=1.00, oov
4	fontanne	1.000	cap_ratio=1.00, oov
4	fontayne	1.000	cap_ratio=1.00, oov
4	fontenetta	1.000	cap_ratio=1.00, oov
4	fonzerelli	1.000	cap_ratio=1.00, oov
4	food-way	1.000	cap_ratio=1.00, oov
4	foolery	1.000	cap_ratio=1.00, oov
4	footstepsjá	1.000	cap_ratio=1.00, oov
4	forchuck	1.000	cap_ratio=1.00, oov
4	foreland	1.000	cap_ratio=1.00, oov
4	forelsket	1.000	cap_ratio=1.00, oov
4	forerunner	1.000	cap_ratio=1.00, oov
4	foresters	1.000	cap_ratio=1.00, oov
4	forgan	1.000	cap_ratio=1.00, oov
4	forheath	1.000	cap_ratio=1.00, oov
4	forisco	1.000	cap_ratio=1.00, oov
4	forj	1.000	cap_ratio=1.00, oov
4	forking	1.000	cap_ratio=1.00, oov
4	forlisa	1.000	cap_ratio=1.00, oov
4	formans	1.000	cap_ratio=1.00, oov
4	formin	1.000	cap_ratio=1.00, oov
4	forsytes	1.000	cap_ratio=1.00, oov
4	fortenski	1.000	cap_ratio=1.00, oov
4	fortf	1.000	cap_ratio=1.00, oov
4	fortsatchy	1.000	cap_ratio=1.00, oov
4	fosberry	1.000	cap_ratio=1.00, oov
4	fossati	1.000	cap_ratio=1.00, oov
4	fotica	1.000	cap_ratio=1.00, oov
4	foucade	1.000	cap_ratio=1.00, oov
4	fouché	1.000	cap_ratio=1.00, oov
4	fouding	1.000	cap_ratio=1.00, oov
4	foujita	1.000	cap_ratio=1.00, oov
4	fountain's	1.000	cap_ratio=1.00, oov
4	four-king	1.000	cap_ratio=1.00, oov
4	four-twenty	1.000	cap_ratio=1.00, oov
4	fournet	1.000	cap_ratio=1.00, oov
4	fowiers	1.000	cap_ratio=1.00, oov
4	fox-yankee	1.000	cap_ratio=1.00, oov
4	foxcans	1.000	cap_ratio=1.00, oov
4	foxfur	1.000	cap_ratio=1.00, oov
4	foxhead	1.000	cap_ratio=1.00, oov
4	foxylady	1.000	cap_ratio=1.00, oov
4	fplx	1.000	cap_ratio=1.00, oov
4	fplácido	1.000	cap_ratio=1.00, oov
4	fqm	1.000	cap_ratio=1.00, oov
4	frabocini	1.000	cap_ratio=1.00, oov
4	frackville	1.000	cap_ratio=1.00, oov
4	frada	1.000	cap_ratio=1.00, oov
4	fradkov	1.000	cap_ratio=1.00, oov
4	fragan	1.000	cap_ratio=1.00, oov
4	fragger	1.000	cap_ratio=1.00, oov
4	fragrances	1.000	cap_ratio=1.00, oov
4	fragão	1.000	cap_ratio=1.00, oov
4	frain	1.000	cap_ratio=1.00, oov
4	fraklin	1.000	cap_ratio=1.00, oov
4	fralic	1.000	cap_ratio=1.00, oov
4	frambi	1.000	cap_ratio=1.00, oov
4	frameck	1.000	cap_ratio=1.00, oov
4	franceschini	1.000	cap_ratio=1.00, oov
4	franchesco	1.000	cap_ratio=1.00, oov
4	franchette	1.000	cap_ratio=1.00, oov
4	francho	1.000	cap_ratio=1.00, oov
4	francini	1.000	cap_ratio=1.00, oov
4	francisco's	1.000	cap_ratio=1.00, oov
4	franciscocasou	1.000	cap_ratio=1.00, oov
4	franco-americanos	1.000	cap_ratio=1.00, oov
4	francísco	1.000	cap_ratio=1.00, oov
4	frand	1.000	cap_ratio=1.00, oov
4	frandsen	1.000	cap_ratio=1.00, oov
4	frangine	1.000	cap_ratio=1.00, oov
4	frank-n-furter	1.000	cap_ratio=1.00, oov
4	frankbert	1.000	cap_ratio=1.00, oov
4	franken-fodas	1.000	cap_ratio=1.00, oov
4	frankenskank	1.000	cap_ratio=1.00, oov
4	frankenskanks	1.000	cap_ratio=1.00, oov
4	frankensmurf	1.000	cap_ratio=1.00, oov
4	frankenweenie	1.000	cap_ratio=1.00, oov
4	frankenzilla	1.000	cap_ratio=1.00, oov
4	frankenzombie	1.000	cap_ratio=1.00, oov
4	frankfurt-main	1.000	cap_ratio=1.00, oov
4	frankiezinhos	1.000	cap_ratio=1.00, oov
4	frankl	1.000	cap_ratio=1.00, oov
4	franklin's	1.000	cap_ratio=1.00, oov
4	frankurt	1.000	cap_ratio=1.00, oov
4	franky-durona	1.000	cap_ratio=1.00, oov
4	franovich	1.000	cap_ratio=1.00, oov
4	franscisco	1.000	cap_ratio=1.00, oov
4	fransz	1.000	cap_ratio=1.00, oov
4	franz-joseph-strasse	1.000	cap_ratio=1.00, oov
4	franzee	1.000	cap_ratio=1.00, oov
4	franzoni	1.000	cap_ratio=1.00, oov
4	françois-versonnex	1.000	cap_ratio=1.00, oov
4	fraserburgh	1.000	cap_ratio=1.00, oov
4	frashokereti	1.000	cap_ratio=1.00, oov
4	frasin	1.000	cap_ratio=1.00, oov
4	frattelli's	1.000	cap_ratio=1.00, oov
4	fraubisher	1.000	cap_ratio=1.00, oov
4	frederickgarrett	1.000	cap_ratio=1.00, oov
4	frediriquillo	1.000	cap_ratio=1.00, oov
4	fredos	1.000	cap_ratio=1.00, oov
4	fredro	1.000	cap_ratio=1.00, oov
4	freebirds	1.000	cap_ratio=1.00, oov
4	freebsd	1.000	cap_ratio=1.00, oov
4	freedmom	1.000	cap_ratio=1.00, oov
4	fregene	1.000	cap_ratio=1.00, oov
4	frehly	1.000	cap_ratio=1.00, oov
4	freida's	1.000	cap_ratio=1.00, oov
4	freidenreden	1.000	cap_ratio=1.00, oov
4	freign	1.000	cap_ratio=1.00, oov
4	fremens	1.000	cap_ratio=1.00, oov
4	frenchmen	1.000	cap_ratio=1.00, oov
4	frenemies	1.000	cap_ratio=1.00, oov
4	freret	1.000	cap_ratio=1.00, oov
4	freudenstein	1.000	cap_ratio=1.00, oov
4	freyet	1.000	cap_ratio=1.00, oov
4	fricenay	1.000	cap_ratio=1.00, oov
4	fridhoff	1.000	cap_ratio=1.00, oov
4	fridoiin	1.000	cap_ratio=1.00, oov
4	friedberg	1.000	cap_ratio=1.00, oov
4	friedler	1.000	cap_ratio=1.00, oov
4	frieds	1.000	cap_ratio=1.00, oov
4	frielduct	1.000	cap_ratio=1.00, oov
4	frieling	1.000	cap_ratio=1.00, oov
4	frieman	1.000	cap_ratio=1.00, oov
4	friendliest	1.000	cap_ratio=1.00, oov
4	friendsquare	1.000	cap_ratio=1.00, oov
4	friendsy's	1.000	cap_ratio=1.00, oov
4	frier	1.000	cap_ratio=1.00, oov
4	friesian	1.000	cap_ratio=1.00, oov
4	frietag	1.000	cap_ratio=1.00, oov
4	frikidiki	1.000	cap_ratio=1.00, oov
4	frink-prevertido	1.000	cap_ratio=1.00, oov
4	frischerri	1.000	cap_ratio=1.00, oov
4	frischetti	1.000	cap_ratio=1.00, oov
4	fristaden	1.000	cap_ratio=1.00, oov
4	frisê	1.000	cap_ratio=1.00, oov
4	fritsch	1.000	cap_ratio=1.00, oov
4	frittons	1.000	cap_ratio=1.00, oov
4	fritz's	1.000	cap_ratio=1.00, oov
4	frivolität	1.000	cap_ratio=1.00, oov
4	frizo	1.000	cap_ratio=1.00, oov
4	frls	1.000	cap_ratio=1.00, oov
4	fro-yo-ma	1.000	cap_ratio=1.00, oov
4	frobershire	1.000	cap_ratio=1.00, oov
4	frodon	1.000	cap_ratio=1.00, oov
4	froedl	1.000	cap_ratio=1.00, oov
4	froelich	1.000	cap_ratio=1.00, oov
4	froen	1.000	cap_ratio=1.00, oov
4	froghourt	1.000	cap_ratio=1.00, oov
4	fromin's	1.000	cap_ratio=1.00, oov
4	frommet	1.000	cap_ratio=1.00, oov
4	frond	1.000	cap_ratio=1.00, oov
4	fronk	1.000	cap_ratio=1.00, oov
4	frool	1.000	cap_ratio=1.00, oov
4	fros	1.000	cap_ratio=1.00, oov
4	frosant	1.000	cap_ratio=1.00, oov
4	frostfangs	1.000	cap_ratio=1.00, oov
4	frostillicus	1.000	cap_ratio=1.00, oov
4	frostys	1.000	cap_ratio=1.00, oov
4	froteurismo	1.000	cap_ratio=1.00, oov
4	frowick	1.000	cap_ratio=1.00, oov
4	froße	1.000	cap_ratio=1.00, oov
4	frtz	1.000	cap_ratio=1.00, oov
4	frumpypigskin	1.000	cap_ratio=1.00, oov
4	fruttuoso	1.000	cap_ratio=1.00, oov
4	fruyere	1.000	cap_ratio=1.00, oov
4	fruz	1.000	cap_ratio=1.00, oov
4	frymans	1.000	cap_ratio=1.00, oov
4	frymore	1.000	cap_ratio=1.00, oov
4	fréhel	1.000	cap_ratio=1.00, oov
4	fróbscuttel	1.000	cap_ratio=1.00, oov
4	fso	1.000	cap_ratio=1.00, oov
4	ft's	1.000	cap_ratio=1.00, oov
4	ftj	1.000	cap_ratio=1.00, oov
4	ftls	1.000	cap_ratio=1.00, oov
4	fudgerama	1.000	cap_ratio=1.00, oov
4	fudgery	1.000	cap_ratio=1.00, oov
4	fudgesicles	1.000	cap_ratio=1.00, oov
4	fuengirola	1.000	cap_ratio=1.00, oov
4	fuey	1.000	cap_ratio=1.00, oov
4	fugado	1.000	cap_ratio=1.00, oov
4	fugimato	1.000	cap_ratio=1.00, oov
4	fukar	1.000	cap_ratio=1.00, oov
4	fukasaku	1.000	cap_ratio=1.00, oov
4	fuks	1.000	cap_ratio=1.00, oov
4	fukunaga	1.000	cap_ratio=1.00, oov
4	fukura	1.000	cap_ratio=1.00, oov
4	fulbar	1.000	cap_ratio=1.00, oov
4	fulbrite	1.000	cap_ratio=1.00, oov
4	fulenko	1.000	cap_ratio=1.00, oov
4	fulfulde	1.000	cap_ratio=1.00, oov
4	fullhd	1.000	cap_ratio=1.00, oov
4	fullmetal	1.000	cap_ratio=1.00, oov
4	fulman	1.000	cap_ratio=1.00, oov
4	fulson	1.000	cap_ratio=1.00, oov
4	fulten	1.000	cap_ratio=1.00, oov
4	funchs	1.000	cap_ratio=1.00, oov
4	funcionàrios	1.000	cap_ratio=1.00, oov
4	funcky	1.000	cap_ratio=1.00, oov
4	funderburke	1.000	cap_ratio=1.00, oov
4	funerai	1.000	cap_ratio=1.00, oov
4	funtime	1.000	cap_ratio=1.00, oov
4	funzi	1.000	cap_ratio=1.00, oov
4	furer	1.000	cap_ratio=1.00, oov
4	furggy	1.000	cap_ratio=1.00, oov
4	furhaki	1.000	cap_ratio=1.00, oov
4	furhman	1.000	cap_ratio=1.00, oov
4	furian	1.000	cap_ratio=1.00, oov
4	furiinger	1.000	cap_ratio=1.00, oov
4	furtburg	1.000	cap_ratio=1.00, oov
4	furukawa	1.000	cap_ratio=1.00, oov
4	furutaka	1.000	cap_ratio=1.00, oov
4	furyana	1.000	cap_ratio=1.00, oov
4	fusik	1.000	cap_ratio=1.00, oov
4	fusobacterium	1.000	cap_ratio=1.00, oov
4	fussey	1.000	cap_ratio=1.00, oov
4	futeboll	1.000	cap_ratio=1.00, oov
4	futton	1.000	cap_ratio=1.00, oov
4	futurella	1.000	cap_ratio=1.00, oov
4	futz	1.000	cap_ratio=1.00, oov
4	fuzzbert	1.000	cap_ratio=1.00, oov
4	fuzzyfinkle	1.000	cap_ratio=1.00, oov
4	fuzzynaval	1.000	cap_ratio=1.00, oov
4	fuzzynavals	1.000	cap_ratio=1.00, oov
4	fvb	1.000	cap_ratio=1.00, oov
4	fvc	1.000	cap_ratio=1.00, oov
4	fvey	1.000	cap_ratio=1.00, oov
4	fvf	1.000	cap_ratio=1.00, oov
4	fwae-wan	1.000	cap_ratio=1.00, oov
4	fyekin	1.000	cap_ratio=1.00, oov
4	fyiotr	1.000	cap_ratio=1.00, oov
4	fyl	1.000	cap_ratio=1.00, oov
4	fyvush	1.000	cap_ratio=1.00, oov
4	fá-lo-o	1.000	cap_ratio=1.00, oov
4	fêrias	1.000	cap_ratio=1.00, oov
4	fürmann	1.000	cap_ratio=1.00, oov
4	g'quan	1.000	cap_ratio=1.00, oov
4	g-bank	1.000	cap_ratio=1.00, oov
4	g-h	1.000	cap_ratio=1.00, oov
4	g-harmony	1.000	cap_ratio=1.00, oov
4	g-o-r-g	1.000	cap_ratio=1.00, oov
4	g-park	1.000	cap_ratio=1.00, oov
4	g-tech	1.000	cap_ratio=1.00, oov
4	g-town	1.000	cap_ratio=1.00, oov
4	g-u-j-j-u	1.000	cap_ratio=1.00, oov
4	g-wiz	1.000	cap_ratio=1.00, oov
4	g-woman	1.000	cap_ratio=1.00, oov
4	g-y-l-l-e	1.000	cap_ratio=1.00, oov
4	g-zero	1.000	cap_ratio=1.00, oov
4	ga-zoo	1.000	cap_ratio=1.00, oov
4	gabanna	1.000	cap_ratio=1.00, oov
4	gabble	1.000	cap_ratio=1.00, oov
4	gabicho	1.000	cap_ratio=1.00, oov
4	gabrille	1.000	cap_ratio=1.00, oov
4	gabriolo	1.000	cap_ratio=1.00, oov
4	gabroir	1.000	cap_ratio=1.00, oov
4	gabusi	1.000	cap_ratio=1.00, oov
4	gackerack	1.000	cap_ratio=1.00, oov
4	gadafi	1.000	cap_ratio=1.00, oov
4	gadbaw	1.000	cap_ratio=1.00, oov
4	gadgetron	1.000	cap_ratio=1.00, oov
4	gadhi	1.000	cap_ratio=1.00, oov
4	gadhimai	1.000	cap_ratio=1.00, oov
4	gadong	1.000	cap_ratio=1.00, oov
4	gaedeke	1.000	cap_ratio=1.00, oov
4	gaeman	1.000	cap_ratio=1.00, oov
4	gaery	1.000	cap_ratio=1.00, oov
4	gaet	1.000	cap_ratio=1.00, oov
4	gaettano	1.000	cap_ratio=1.00, oov
4	gaffney's	1.000	cap_ratio=1.00, oov
4	gaffneys	1.000	cap_ratio=1.00, oov
4	gaig	1.000	cap_ratio=1.00, oov
4	gaiga	1.000	cap_ratio=1.00, oov
4	gaile	1.000	cap_ratio=1.00, oov
4	gaiton	1.000	cap_ratio=1.00, oov
4	galactea	1.000	cap_ratio=1.00, oov
4	galahan	1.000	cap_ratio=1.00, oov
4	galandriel	1.000	cap_ratio=1.00, oov
4	galang	1.000	cap_ratio=1.00, oov
4	galani	1.000	cap_ratio=1.00, oov
4	galatzi	1.000	cap_ratio=1.00, oov
4	galaxeed	1.000	cap_ratio=1.00, oov
4	galdikas	1.000	cap_ratio=1.00, oov
4	galema	1.000	cap_ratio=1.00, oov
4	galerla	1.000	cap_ratio=1.00, oov
4	galifiniakis	1.000	cap_ratio=1.00, oov
4	galima	1.000	cap_ratio=1.00, oov
4	galiott	1.000	cap_ratio=1.00, oov
4	galitzer	1.000	cap_ratio=1.00, oov
4	gallagos	1.000	cap_ratio=1.00, oov
4	gallalha	1.000	cap_ratio=1.00, oov
4	gallbladder	1.000	cap_ratio=1.00, oov
4	gallens	1.000	cap_ratio=1.00, oov
4	galligher	1.000	cap_ratio=1.00, oov
4	gallopsi	1.000	cap_ratio=1.00, oov
4	galloz	1.000	cap_ratio=1.00, oov
4	galls	1.000	cap_ratio=1.00, oov
4	galluccio	1.000	cap_ratio=1.00, oov
4	galluci	1.000	cap_ratio=1.00, oov
4	galos-de-briga	1.000	cap_ratio=1.00, oov
4	galoup	1.000	cap_ratio=1.00, oov
4	galvant	1.000	cap_ratio=1.00, oov
4	galúngaro	1.000	cap_ratio=1.00, oov
4	gam-po	1.000	cap_ratio=1.00, oov
4	gambina	1.000	cap_ratio=1.00, oov
4	gamboli	1.000	cap_ratio=1.00, oov
4	gameboys	1.000	cap_ratio=1.00, oov
4	gameland	1.000	cap_ratio=1.00, oov
4	gamen	1.000	cap_ratio=1.00, oov
4	gamiani	1.000	cap_ratio=1.00, oov
4	gamidge	1.000	cap_ratio=1.00, oov
4	gamini	1.000	cap_ratio=1.00, oov
4	gammie	1.000	cap_ratio=1.00, oov
4	gammons	1.000	cap_ratio=1.00, oov
4	gamwell	1.000	cap_ratio=1.00, oov
4	gamóide	1.000	cap_ratio=1.00, oov
4	gan-xing	1.000	cap_ratio=1.00, oov
4	gancwajch	1.000	cap_ratio=1.00, oov
4	gandera	1.000	cap_ratio=1.00, oov
4	ganderson	1.000	cap_ratio=1.00, oov
4	gandhavadi	1.000	cap_ratio=1.00, oov
4	gandhian	1.000	cap_ratio=1.00, oov
4	gandol	1.000	cap_ratio=1.00, oov
4	ganelon	1.000	cap_ratio=1.00, oov
4	ganet	1.000	cap_ratio=1.00, oov
4	gang's	1.000	cap_ratio=1.00, oov
4	gang-ja	1.000	cap_ratio=1.00, oov
4	gang-yung	1.000	cap_ratio=1.00, oov
4	gangapur	1.000	cap_ratio=1.00, oov
4	gangel	1.000	cap_ratio=1.00, oov
4	gangetti	1.000	cap_ratio=1.00, oov
4	gangwon	1.000	cap_ratio=1.00, oov
4	ganjali	1.000	cap_ratio=1.00, oov
4	ganjeez	1.000	cap_ratio=1.00, oov
4	gankellar	1.000	cap_ratio=1.00, oov
4	gannon's	1.000	cap_ratio=1.00, oov
4	ganon	1.000	cap_ratio=1.00, oov
4	gans-nelson	1.000	cap_ratio=1.00, oov
4	gansbaai	1.000	cap_ratio=1.00, oov
4	gansvoort	1.000	cap_ratio=1.00, oov
4	gantelope	1.000	cap_ratio=1.00, oov
4	gantry's	1.000	cap_ratio=1.00, oov
4	ganzavord	1.000	cap_ratio=1.00, oov
4	gapoliraaz	1.000	cap_ratio=1.00, oov
4	garagus	1.000	cap_ratio=1.00, oov
4	garata	1.000	cap_ratio=1.00, oov
4	garcievna	1.000	cap_ratio=1.00, oov
4	gardanne	1.000	cap_ratio=1.00, oov
4	gardeen	1.000	cap_ratio=1.00, oov
4	gardian	1.000	cap_ratio=1.00, oov
4	gardini	1.000	cap_ratio=1.00, oov
4	gardlon	1.000	cap_ratio=1.00, oov
4	gardnerveio	1.000	cap_ratio=1.00, oov
4	gareliana	1.000	cap_ratio=1.00, oov
4	garemikine	1.000	cap_ratio=1.00, oov
4	garenor	1.000	cap_ratio=1.00, oov
