rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
8015,melhora,0,noun,2173,3.483
8016,tutor,0,unk,2172,3.481
8017,fóssil,0,unk,2170,3.478
8018,multibanco,0,noun,2170,3.478
8019,traumático,0,adj,2170,3.478
8020,qué,0,unk,2169,3.476
8021,raul,0,unk,2169,3.476
8022,sonar,0,verb,2169,3.476
8023,aspirador,0,noun,2168,3.475
8024,babysitter,0,verb,2168,3.475
8025,demolição,0,noun,2168,3.475
8026,codificado,0,noun,2167,3.473
8027,klein,0,unk,2167,3.473
8028,melão,0,noun,2167,3.473
8029,pum,0,unk,2167,3.473
8030,renegar,0,verb,2167,3.473
8031,adepto,0,noun,2166,3.472
8032,aflito,0,noun,2166,3.472
8033,largura,0,noun,2166,3.472
8034,picha,0,noun,2166,3.472
8035,baço,0,noun,2165,3.470
8036,bélgica,0,adj,2165,3.470
8037,amplo,0,noun,2164,3.468
8038,reescrever,0,verb,2164,3.468
8039,bebedeira,0,noun,2163,3.467
8040,piolho,0,noun,2163,3.467
8041,fértil,0,unk,2162,3.465
8042,lança,0,noun,2161,3.464
8043,negociador,0,noun,2161,3.464
8044,borrifar,0,verb,2160,3.462
8045,influente,0,adj,2160,3.462
8046,delgado,0,noun,2159,3.460
8047,encravar,0,verb,2159,3.460
8048,humanitário,0,noun,2159,3.460
8049,incentivar,0,verb,2159,3.460
8050,mg,0,unk,2159,3.460
8051,abertamente,0,adv,2158,3.459
8052,domar,0,verb,2158,3.459
8053,principiante,0,unk,2158,3.459
8054,governante,0,unk,2157,3.457
8055,tópico,0,adj,2157,3.457
8056,patrocinar,0,verb,2156,3.456
8057,it's,0,unk,2155,3.454
8058,miudo,0,adj,2155,3.454
8059,morada,0,noun,2155,3.454
8060,ausentar,0,verb,2154,3.452
8061,acostumado,0,noun,2153,3.451
8062,inválido,0,noun,2153,3.451
8063,jardim zoológico,1,mwe,2153,3.451
8064,jarro,0,noun,2153,3.451
8065,liberto,0,noun,2153,3.451
8066,neural,0,adj,2152,3.449
8067,porção,0,noun,2152,3.449
8068,contratempo,0,noun,2151,3.448
8069,metropolitano,0,adj,2151,3.448
8070,ogre,0,unk,2151,3.448
8071,patinar,0,verb,2151,3.448
8072,heterossexual,0,adj,2150,3.446
8073,indemnização,0,noun,2150,3.446
8074,polo,0,noun,2150,3.446
8075,apavorar,0,verb,2149,3.444
8076,favorável,0,adj,2149,3.444
8077,trapalhada,0,noun,2149,3.444
8078,caca,0,unk,2147,3.441
8079,colarinho,0,adj,2147,3.441
8080,tomada,0,noun,2147,3.441
8081,tromba,0,unk,2147,3.441
8082,cavidade,0,noun,2145,3.438
8083,lúcido,0,noun,2145,3.438
8084,poético,0,adj,2145,3.438
8085,aprontar,0,verb,2144,3.436
8086,barcelona,0,noun,2144,3.436
8087,registro,0,noun,2144,3.436
8088,vocal,0,adj,2144,3.436
8089,amargar,0,verb,2143,3.435
8090,distração,0,noun,2143,3.435
8091,espeto,0,noun,2143,3.435
8092,basquete,0,unk,2142,3.433
8093,decidido,0,noun,2142,3.433
8094,matrimónio,0,noun,2142,3.433
8095,roedor,0,noun,2142,3.433
8096,embriagar,0,verb,2140,3.430
8097,paragem cardíaca,1,mwe,2140,3.430
8098,aterrador,0,noun,2139,3.428
8099,oakland,0,unk,2139,3.428
8100,aquecido,0,noun,2138,3.427
8101,pregador,0,noun,2138,3.427
8102,asqueroso,0,adj,2137,3.425
8103,atendido,0,noun,2137,3.425
8104,porta-bagagens,0,unk,2137,3.425
8105,tumulto,0,noun,2137,3.425
8106,usá-las,0,unk,2137,3.425
8107,introdução,0,noun,2135,3.422
8108,pneumonia,0,noun,2135,3.422
8109,publicação,0,noun,2135,3.422
8110,registros,0,unk,2135,3.422
8111,tailandês,0,adj,2135,3.422
8112,versar,0,verb,2135,3.422
8113,impiedoso,0,adj,2134,3.420
8114,oca,0,unk,2134,3.420
8115,colado,0,noun,2133,3.419
8116,rascar,0,verb,2132,3.417
8117,transacção,0,noun,2131,3.416
8118,proclamar,0,verb,2130,3.414
8119,turbulência,0,noun,2130,3.414
8120,mon,0,unk,2129,3.412
8121,presságio,0,noun,2128,3.411
8122,tranquilizar,0,verb,2128,3.411
8123,possuído,0,noun,2127,3.409
8124,decomposição,0,noun,2126,3.408
8125,infame,0,unk,2126,3.408
8126,qualificação,0,noun,2126,3.408
8127,concessão,0,noun,2125,3.406
8128,gênio,0,noun,2124,3.404
8129,imaturo,0,noun,2124,3.404
8130,barracão,0,noun,2123,3.403
8131,bochecha,0,noun,2123,3.403
8132,download,0,unk,2123,3.403
8133,foi-lhe,0,unk,2123,3.403
8134,rijo,0,noun,2123,3.403
8135,pára-brisas,0,unk,2122,3.401
8136,sedento,0,noun,2122,3.401
8137,tatuar,0,verb,2121,3.400
8138,at,0,unk,2120,3.398
8139,habitação,0,noun,2120,3.398
8140,miuda,0,noun,2120,3.398
8141,tirania,0,noun,2120,3.398
8142,desativar,0,verb,2119,3.396
8143,irving,0,unk,2119,3.396
8144,contaminar,0,verb,2118,3.395
8145,fez-nos,0,unk,2118,3.395
8146,nadador,0,noun,2118,3.395
8147,pub,0,unk,2118,3.395
8148,cone,0,unk,2116,3.392
8149,a,0,det,2114,3.388
8150,evangelho,0,noun,2114,3.388
8151,radiografia,0,noun,2114,3.388
8152,demolir,0,verb,2113,3.387
8153,parâmetro,0,noun,2113,3.387
8154,can,0,unk,2111,3.383
8155,extravagante,0,unk,2111,3.383
8156,hobbit,0,unk,2111,3.383
8157,torturado,0,noun,2111,3.383
8158,almôndega,0,noun,2110,3.382
8159,abalado,0,noun,2109,3.380
8160,jornalismo,0,noun,2109,3.380
8161,piça,0,noun,2109,3.380
8162,retaliar,0,verb,2109,3.380
8163,amigão,0,noun,2108,3.379
8164,fiável,0,adj,2108,3.379
8165,transtornar,0,verb,2108,3.379
8166,compositor,0,unk,2107,3.377
8167,hamlet,0,unk,2107,3.377
8168,matadouro,0,noun,2107,3.377
8169,obra-prima,0,noun,2107,3.377
8170,activada,0,noun,2106,3.375
8171,desvanecer,0,verb,2106,3.375
8172,iniciado,0,noun,2106,3.375
8173,missionário,0,noun,2106,3.375
8174,aldrabão,0,noun,2105,3.374
8175,mandamento,0,noun,2103,3.371
8176,mandíbula,0,noun,2103,3.371
8177,diabetes,0,unk,2102,3.369
8178,recinto,0,noun,2102,3.369
8179,manso,0,noun,2101,3.367
