rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
5695,joga,0,noun,4262,6.831
5696,abalar,0,verb,4260,6.828
5697,abóbora,0,noun,4259,6.826
5698,pequenote,0,unk,4257,6.823
5699,vidente,0,adj,4255,6.820
5700,regulamento,0,noun,4255,6.820
5701,mordomo,0,noun,4254,6.818
5702,precisão,0,noun,4251,6.813
5703,comprimento,0,noun,4251,6.813
5704,madre,0,unk,4250,6.812
5705,exibição,0,noun,4248,6.809
5706,mascarar,0,verb,4247,6.807
5707,ogiva,0,noun,4246,6.805
5708,cintura,0,noun,4243,6.801
5709,implacável,0,adj,4243,6.801
5710,rins,0,unk,4239,6.794
5711,projectos,0,unk,4239,6.794
5712,dante,0,unk,4236,6.789
5713,glen,0,unk,4236,6.789
5714,chen,0,unk,4236,6.789
5715,ms,0,unk,4235,6.788
5716,atum,0,unk,4235,6.788
5717,roosevelt,0,unk,4234,6.786
5718,fulo,0,noun,4234,6.786
5719,cilada,0,noun,4231,6.781
5720,chocante,0,unk,4230,6.780
